y_test,y_preds,y_pro
1.0,1.0,0.8033838
0.0,1.0,0.9405829
1.0,1.0,0.96156937
1.0,1.0,0.95961416
0.0,0.0,0.050309055
0.0,0.0,0.0024146596
1.0,1.0,0.96924186
1.0,1.0,0.8691865
0.0,0.0,0.19064754
0.0,1.0,0.78351915
1.0,1.0,0.99973446
0.0,0.0,0.46359333
0.0,0.0,0.035831705
1.0,1.0,0.99185646
0.0,0.0,0.026042094
0.0,0.0,0.011392881
1.0,1.0,0.8686395
1.0,1.0,0.9624611
1.0,1.0,0.52494967
1.0,1.0,0.99163276
1.0,1.0,0.5525291
0.0,1.0,0.9107775
0.0,1.0,0.99292976
1.0,1.0,0.9677154
0.0,0.0,0.008526467
1.0,1.0,0.7235436
0.0,0.0,0.15374161
1.0,1.0,0.98963016
0.0,1.0,0.6408282
1.0,1.0,0.80064225
1.0,1.0,0.67802364
0.0,1.0,0.85435903
0.0,1.0,0.6684517
1.0,0.0,0.005308573
1.0,1.0,0.99947804
1.0,1.0,0.50673765
1.0,0.0,0.24734288
1.0,1.0,0.81210196
0.0,0.0,0.32245588
1.0,1.0,0.99994934
1.0,1.0,0.8479075
0.0,0.0,0.060798828
1.0,1.0,0.99886864
0.0,0.0,0.22814493
0.0,0.0,0.08866468
1.0,1.0,0.99834836
1.0,1.0,0.9873093
1.0,1.0,0.9587262
0.0,1.0,0.9438235
1.0,1.0,0.7543869
0.0,1.0,0.91902494
1.0,1.0,0.9812369
0.0,0.0,0.11688241
1.0,0.0,0.005325947
1.0,1.0,0.9727597
0.0,0.0,5.09315e-09
1.0,1.0,0.9353707
0.0,1.0,0.54590756
1.0,1.0,0.9627913
0.0,0.0,0.0049025225
0.0,0.0,0.26270315
1.0,0.0,0.3563403
0.0,0.0,0.17305197
0.0,0.0,4.7463072e-05
0.0,0.0,0.085621715
0.0,0.0,0.047550183
1.0,0.0,0.054481104
1.0,1.0,0.9897489
1.0,1.0,0.9788392
0.0,0.0,0.00036870825
0.0,1.0,0.8632519
1.0,0.0,0.065779075
1.0,1.0,0.92086047
0.0,0.0,0.00078246475
1.0,1.0,0.9462763
1.0,1.0,0.98132795
0.0,0.0,0.0067163403
1.0,1.0,0.8346402
1.0,1.0,0.92975795
0.0,0.0,0.022645485
1.0,1.0,0.88380206
0.0,0.0,0.12362351
1.0,1.0,0.9844236
1.0,1.0,0.8456787
0.0,0.0,0.24372047
0.0,0.0,0.2003853
0.0,0.0,4.1146304e-05
0.0,0.0,0.02245819
1.0,0.0,0.100025624
0.0,0.0,0.0027407971
0.0,0.0,0.0066041527
0.0,0.0,0.41756195
0.0,0.0,0.069295175
1.0,1.0,0.71951324
0.0,0.0,0.0030967235
1.0,1.0,0.99245024
0.0,0.0,0.32644373
1.0,1.0,0.98250616
1.0,1.0,0.9484306
1.0,1.0,0.7833395
0.0,0.0,0.2991864
1.0,1.0,0.99972147
1.0,1.0,0.9024048
0.0,0.0,0.007863724
0.0,0.0,0.001687675
0.0,0.0,0.26229623
1.0,0.0,0.448759
0.0,0.0,0.052625265
0.0,0.0,0.0023046418
0.0,0.0,0.13886292
0.0,1.0,0.8454038
1.0,1.0,0.58707494
1.0,1.0,0.9509656
0.0,1.0,0.8707623
0.0,1.0,0.9049448
0.0,1.0,0.93937033
1.0,1.0,0.7233252
1.0,1.0,0.99964225
0.0,0.0,6.227891e-05
0.0,0.0,0.19652326
0.0,1.0,0.5570859
0.0,1.0,0.9831492
1.0,1.0,0.9893037
1.0,1.0,0.9840058
0.0,0.0,0.093115576
0.0,1.0,0.62788963
1.0,1.0,0.546784
0.0,0.0,0.009612502
0.0,0.0,0.013267469
1.0,0.0,0.28399557
1.0,1.0,0.9496239
0.0,1.0,0.5467516
0.0,0.0,0.23653533
1.0,0.0,0.38686854
0.0,0.0,0.0355804
1.0,0.0,0.28909406
1.0,1.0,0.85148025
0.0,1.0,0.688617
1.0,0.0,0.17557372
0.0,0.0,0.15059583
1.0,0.0,0.11920955
1.0,0.0,0.14593437
1.0,1.0,0.98957247
1.0,1.0,0.8786946
0.0,0.0,0.0693351
1.0,1.0,0.7341635
1.0,1.0,0.9958703
0.0,0.0,0.0015480998
0.0,0.0,0.016391665
1.0,1.0,0.98877794
0.0,0.0,0.48072582
1.0,1.0,0.87981474
0.0,0.0,0.011683415
1.0,1.0,0.7857382
0.0,1.0,0.59761405
1.0,1.0,0.8722191
1.0,1.0,0.5314112
1.0,1.0,0.752207
0.0,1.0,0.55887324
1.0,1.0,0.94877005
1.0,1.0,0.8687354
1.0,0.0,0.25081047
1.0,1.0,0.998475
0.0,1.0,0.92617196
1.0,0.0,0.22052853
0.0,0.0,0.00078562147
1.0,1.0,0.99996626
0.0,0.0,0.001149362
0.0,1.0,0.68403465
0.0,0.0,0.34297234
0.0,0.0,0.13920043
0.0,1.0,0.9993262
0.0,0.0,0.0013794565
0.0,1.0,0.7874346
0.0,0.0,0.0069700535
0.0,0.0,0.049071033
0.0,0.0,0.011694631
1.0,0.0,0.23913157
0.0,1.0,0.9888353
0.0,0.0,0.00026518782
0.0,0.0,0.061497
0.0,0.0,0.13593864
0.0,0.0,0.24952716
1.0,0.0,0.14367113
1.0,1.0,0.8813005
1.0,1.0,0.9109609
0.0,0.0,0.0112475725
0.0,1.0,0.5036123
1.0,1.0,0.9978192
1.0,1.0,0.9948861
0.0,0.0,0.4035286
1.0,1.0,0.91193336
1.0,1.0,0.9588956
1.0,1.0,0.91414094
0.0,1.0,0.9661914
1.0,1.0,0.9729177
1.0,1.0,0.9857184
0.0,0.0,0.03425805
1.0,1.0,0.9317089
1.0,1.0,0.99390066
1.0,1.0,0.9664864
0.0,0.0,0.00076982874
0.0,0.0,0.36096305
1.0,0.0,0.007274421
1.0,1.0,0.60411024
1.0,1.0,0.6421352
0.0,0.0,0.010025186
1.0,1.0,0.66587174
0.0,0.0,0.13497372
1.0,1.0,0.67409796
0.0,0.0,0.019199457
0.0,0.0,0.39722884
1.0,1.0,0.84837455
0.0,0.0,0.08776612
1.0,1.0,0.99892634
1.0,1.0,0.83431995
1.0,0.0,0.11144311
1.0,1.0,0.99653745
1.0,0.0,0.2322624
1.0,1.0,0.99393684
0.0,0.0,0.4525847
1.0,1.0,0.932446
1.0,1.0,0.9947307
0.0,0.0,0.017754328
0.0,0.0,0.004651709
1.0,1.0,0.9959155
0.0,1.0,0.8523102
1.0,1.0,0.95551807
0.0,0.0,0.124773376
1.0,1.0,0.6623937
0.0,1.0,0.9368643
0.0,0.0,0.001638513
1.0,0.0,0.010609349
0.0,1.0,0.9671847
1.0,1.0,0.9695239
1.0,0.0,0.20707579
1.0,0.0,0.04330645
0.0,0.0,0.0039372677
0.0,1.0,0.6630785
1.0,1.0,0.8008841
0.0,0.0,0.07759375
1.0,1.0,0.9987962
1.0,1.0,0.8688216
0.0,0.0,0.21908556
1.0,1.0,0.8758421
0.0,0.0,0.009435194
0.0,0.0,0.044373695
0.0,0.0,0.21536773
1.0,1.0,0.9519153
1.0,0.0,0.23083247
1.0,1.0,0.8590076
1.0,1.0,0.7744236
1.0,1.0,0.99599314
0.0,0.0,0.026092285
1.0,1.0,0.7599647
0.0,0.0,0.0017293773
1.0,1.0,0.95350736
1.0,1.0,0.9569348
0.0,0.0,0.009470099
1.0,1.0,0.99556524
1.0,1.0,0.99741435
1.0,1.0,0.946777
0.0,0.0,0.08944701
0.0,1.0,0.7375034
0.0,0.0,0.008974824
0.0,0.0,0.071168736
0.0,0.0,0.0045510083
0.0,0.0,0.0016519631
0.0,0.0,0.040456902
0.0,0.0,0.11187756
0.0,1.0,0.7568459
0.0,0.0,0.18746588
1.0,1.0,0.99992025
1.0,1.0,0.9004059
1.0,0.0,0.43496943
0.0,0.0,0.0041199364
0.0,0.0,0.29340485
1.0,1.0,0.9654989
1.0,1.0,0.9776225
1.0,1.0,0.96627533
0.0,0.0,0.48453683
1.0,1.0,0.9887216
1.0,1.0,0.94559276
1.0,1.0,0.8012214
1.0,1.0,0.5095174
1.0,1.0,0.98447084
0.0,0.0,0.038971957
1.0,1.0,0.99839103
0.0,0.0,0.0015628717
1.0,1.0,0.99877495
0.0,0.0,0.017954629
0.0,0.0,0.003681859
0.0,0.0,0.45132077
0.0,0.0,0.012796457
0.0,0.0,0.1549387
0.0,0.0,0.000457508
1.0,1.0,0.9423549
0.0,0.0,0.113327555
1.0,1.0,0.9177909
0.0,0.0,0.0038054704
1.0,1.0,0.9186256
1.0,0.0,0.056605518
1.0,0.0,0.4590547
1.0,1.0,0.9982502
1.0,1.0,0.993164
1.0,1.0,0.9737269
0.0,0.0,0.1092524
1.0,1.0,0.8236555
0.0,1.0,0.85363525
0.0,0.0,0.36145186
0.0,0.0,0.37119403
1.0,0.0,0.05859355
0.0,1.0,0.5124638
1.0,1.0,0.78259885
1.0,0.0,0.3856671
1.0,1.0,0.9901951
1.0,1.0,0.5499269
0.0,0.0,0.009889842
0.0,0.0,0.06457995
1.0,1.0,0.9382383
0.0,0.0,0.2724603
0.0,0.0,0.2955411
1.0,0.0,0.13581656
0.0,0.0,0.067038015
1.0,1.0,0.9831987
1.0,1.0,0.7723127
0.0,0.0,0.008371245
1.0,1.0,0.99979943
1.0,0.0,0.07876639
0.0,0.0,0.35884959
0.0,0.0,0.0012423387
0.0,0.0,0.01517313
1.0,1.0,0.8201333
0.0,1.0,0.9427313
1.0,1.0,0.97837687
1.0,1.0,0.9908991
1.0,1.0,0.99481493
1.0,0.0,0.35493433
0.0,1.0,0.8556189
1.0,1.0,0.99505496
1.0,1.0,0.87922144
1.0,1.0,0.9979498
0.0,0.0,0.0018677153
1.0,0.0,0.37754744
0.0,0.0,0.10615637
1.0,0.0,0.0071139177
0.0,0.0,0.32681802
0.0,0.0,0.00018522733
0.0,0.0,0.110699
1.0,1.0,0.831289
1.0,1.0,0.8438677
1.0,1.0,0.78116494
1.0,1.0,0.9760198
0.0,0.0,0.08330246
1.0,0.0,0.35658264
0.0,0.0,0.00015045087
