y_test,y_preds,y_pro
0.0,0.0,0.0036785405
0.0,0.0,0.0015449476
0.0,1.0,0.6138853
1.0,1.0,0.52620375
1.0,1.0,0.99328834
1.0,1.0,0.64835656
1.0,1.0,0.80498695
0.0,0.0,0.0042592436
0.0,0.0,0.008593664
1.0,1.0,0.7980662
0.0,0.0,0.00020761309
1.0,1.0,0.9984781
0.0,0.0,6.0922226e-05
0.0,0.0,0.00020394086
0.0,1.0,0.6420383
0.0,0.0,0.008287459
0.0,0.0,4.74291e-07
0.0,0.0,0.034465313
0.0,0.0,0.009036132
0.0,0.0,0.057869166
0.0,0.0,0.001396943
0.0,1.0,0.86418337
0.0,0.0,0.39528415
1.0,0.0,0.26930785
0.0,0.0,0.0036875831
1.0,1.0,0.9745677
1.0,1.0,0.8108243
0.0,0.0,0.27337468
1.0,1.0,0.9935968
0.0,1.0,0.6834735
0.0,0.0,0.12254885
0.0,0.0,0.00014182254
1.0,1.0,0.99716955
0.0,0.0,0.047241587
0.0,0.0,8.7391e-05
0.0,0.0,0.00043760127
1.0,0.0,0.41339588
0.0,0.0,0.0013723086
1.0,0.0,0.028522203
1.0,1.0,0.87237626
0.0,0.0,0.008976126
1.0,1.0,0.88019365
0.0,0.0,0.21741551
0.0,1.0,0.99797016
1.0,1.0,0.6892646
0.0,0.0,0.026245726
1.0,1.0,0.8463212
1.0,1.0,0.56880665
0.0,1.0,0.53950256
0.0,0.0,0.031558488
1.0,0.0,0.18132333
0.0,0.0,0.19874625
1.0,1.0,0.7641245
0.0,0.0,0.042538803
1.0,0.0,0.40803716
0.0,1.0,0.78959674
1.0,1.0,0.9960382
1.0,1.0,0.9831291
0.0,0.0,0.09309011
0.0,0.0,0.00053524
0.0,0.0,0.009677754
1.0,1.0,0.9945176
0.0,0.0,0.1500476
0.0,0.0,0.056499906
1.0,1.0,0.86961174
1.0,1.0,0.8478079
0.0,0.0,0.0059200195
0.0,0.0,0.13335547
1.0,1.0,0.8382755
1.0,1.0,0.86750776
0.0,0.0,0.3189426
0.0,0.0,0.33796442
0.0,0.0,0.003199889
1.0,1.0,0.95095
1.0,0.0,0.24915878
1.0,1.0,0.76449656
0.0,0.0,0.00018525383
1.0,1.0,0.9868124
0.0,0.0,0.001917156
0.0,0.0,0.07253378
0.0,0.0,0.00034701565
1.0,1.0,0.993218
1.0,1.0,0.8607997
1.0,0.0,0.26128036
0.0,0.0,0.012228643
0.0,0.0,0.0015263248
0.0,0.0,0.0005891136
1.0,1.0,0.78215796
0.0,0.0,0.0024474696
1.0,1.0,0.9841376
0.0,0.0,0.0024183276
1.0,0.0,0.3175585
0.0,0.0,0.032351892
0.0,0.0,0.12722275
0.0,0.0,0.20367308
1.0,0.0,0.23610924
1.0,1.0,0.5835587
0.0,0.0,0.0019089091
0.0,1.0,0.6417806
0.0,1.0,0.514847
1.0,1.0,0.95120656
0.0,0.0,0.27072135
0.0,0.0,0.003314246
1.0,1.0,0.9917881
0.0,0.0,0.0025144925
0.0,0.0,0.010978873
0.0,0.0,0.00057800993
0.0,0.0,0.0564122
1.0,1.0,0.5629246
0.0,0.0,0.045087546
0.0,0.0,0.28938317
1.0,1.0,0.99972695
0.0,0.0,0.25484708
0.0,0.0,4.919881e-05
0.0,0.0,0.002702272
0.0,0.0,0.11961053
0.0,0.0,0.0033631248
1.0,1.0,0.86134565
1.0,0.0,0.4055521
1.0,1.0,0.9937158
0.0,0.0,0.061280504
0.0,0.0,0.0013615853
1.0,1.0,0.72154284
1.0,1.0,0.95263374
0.0,0.0,0.034077544
0.0,0.0,0.09301835
0.0,0.0,0.10253118
1.0,0.0,0.14427719
0.0,0.0,0.05547802
0.0,0.0,0.0008004638
0.0,0.0,0.048239112
1.0,0.0,0.08904983
0.0,0.0,0.010737361
1.0,1.0,0.8955047
0.0,0.0,0.012591362
1.0,1.0,0.7804128
0.0,0.0,0.05093016
0.0,0.0,0.2864003
0.0,1.0,0.77553374
0.0,0.0,0.40062538
0.0,0.0,2.485017e-06
1.0,1.0,0.9776317
1.0,1.0,0.98750556
0.0,0.0,0.0020620103
0.0,0.0,0.4730712
1.0,1.0,0.9590854
0.0,0.0,0.007815401
1.0,1.0,0.9159688
0.0,0.0,0.000424903
1.0,0.0,0.09475524
1.0,0.0,0.119610146
0.0,0.0,0.19262218
0.0,0.0,1.0038945e-05
1.0,0.0,1.6390595e-05
1.0,1.0,0.999652
1.0,1.0,0.9831528
0.0,0.0,0.006730049
0.0,0.0,0.045275122
0.0,0.0,0.04555112
0.0,0.0,0.034721565
1.0,0.0,0.18131308
0.0,0.0,0.050451644
0.0,0.0,0.00865665
0.0,1.0,0.78156537
0.0,1.0,0.9953666
0.0,0.0,0.026342735
0.0,0.0,0.0005206133
0.0,0.0,0.040199123
1.0,1.0,0.8522434
0.0,0.0,0.0029777095
0.0,0.0,0.028578874
1.0,1.0,0.9883591
1.0,1.0,0.95443135
0.0,0.0,0.0082769785
0.0,0.0,0.0023031433
0.0,0.0,1.6373817e-05
0.0,0.0,0.0008659356
0.0,0.0,0.12587205
1.0,1.0,0.97300965
0.0,0.0,0.021173656
0.0,0.0,0.4199351
1.0,0.0,0.4031873
1.0,1.0,0.886828
1.0,1.0,0.6152516
0.0,0.0,9.265956e-06
0.0,0.0,0.008457087
0.0,0.0,0.0013336391
0.0,0.0,0.0012333186
0.0,0.0,0.18619312
0.0,0.0,0.2165536
0.0,0.0,8.7272245e-05
0.0,0.0,0.032676067
0.0,0.0,0.1938237
0.0,0.0,6.48153e-06
0.0,0.0,0.06751234
1.0,1.0,0.7813805
1.0,1.0,0.8804922
1.0,1.0,0.7915465
0.0,0.0,0.00012716945
0.0,0.0,0.015360942
0.0,0.0,0.0005381138
0.0,0.0,0.12204098
1.0,0.0,0.34828874
1.0,0.0,0.21103527
1.0,0.0,0.10655859
1.0,1.0,0.88074315
0.0,0.0,0.00089428964
1.0,0.0,0.012928406
0.0,0.0,0.0067176158
1.0,1.0,0.64988065
1.0,1.0,0.90299076
1.0,1.0,0.8346599
0.0,0.0,0.02285864
1.0,1.0,0.54122776
0.0,1.0,0.66420496
0.0,0.0,0.0017469175
0.0,0.0,1.0108943e-05
1.0,1.0,0.56983125
0.0,0.0,0.007811904
0.0,0.0,0.007835749
0.0,0.0,0.00036413225
0.0,1.0,0.63155836
0.0,0.0,6.772949e-05
1.0,0.0,0.10471875
1.0,1.0,0.76935273
1.0,1.0,0.68296343
1.0,0.0,0.10070232
0.0,1.0,0.8820274
1.0,1.0,0.78414935
1.0,1.0,0.98023456
1.0,1.0,0.63465226
0.0,0.0,0.006071246
1.0,1.0,0.7194587
0.0,0.0,0.0015909275
0.0,0.0,3.874356e-06
1.0,1.0,0.9874277
1.0,1.0,0.7163346
0.0,0.0,0.03848183
0.0,0.0,0.0026326077
1.0,1.0,0.91722554
1.0,1.0,0.9214512
0.0,0.0,0.0025016207
1.0,1.0,0.99917954
0.0,0.0,0.057247456
0.0,0.0,0.16066824
1.0,0.0,0.13081434
0.0,0.0,0.344566
0.0,0.0,0.09347733
0.0,0.0,0.013267868
1.0,0.0,0.16178125
0.0,0.0,0.46080467
0.0,0.0,0.0023440444
1.0,1.0,0.9958729
1.0,1.0,0.9605842
1.0,1.0,0.9916918
0.0,0.0,0.00020034003
0.0,1.0,0.98201424
0.0,0.0,0.30943394
0.0,0.0,0.028470537
1.0,1.0,0.99584913
0.0,0.0,0.025933715
0.0,0.0,0.09358506
1.0,1.0,0.70656997
1.0,1.0,0.87962234
1.0,1.0,0.996128
0.0,0.0,0.0068228883
1.0,1.0,0.9944454
0.0,0.0,0.10332836
0.0,0.0,0.005037318
0.0,0.0,0.026433451
0.0,0.0,0.0044552567
0.0,1.0,0.7817641
0.0,0.0,0.00045484846
0.0,0.0,0.05033466
1.0,0.0,0.43774408
1.0,1.0,0.99799526
0.0,0.0,0.3889148
1.0,1.0,0.89829487
1.0,1.0,0.7010684
0.0,0.0,0.055843286
0.0,0.0,0.00031447125
1.0,1.0,0.9540071
0.0,0.0,0.08749409
0.0,0.0,0.00025549607
0.0,0.0,1.8566385e-05
0.0,0.0,0.40352124
1.0,1.0,0.8428289
1.0,1.0,0.99743277
1.0,1.0,0.996436
0.0,0.0,0.045455452
0.0,0.0,0.024969185
1.0,0.0,0.043315366
1.0,0.0,0.44048664
1.0,1.0,0.9034232
0.0,0.0,8.286623e-05
0.0,0.0,0.0011152873
0.0,0.0,0.008542989
1.0,0.0,2.7490964e-06
1.0,0.0,0.49564072
0.0,0.0,0.41302204
0.0,0.0,0.00025400767
0.0,0.0,5.5843742e-05
1.0,0.0,0.4641582
1.0,0.0,0.10476367
0.0,0.0,7.730395e-06
1.0,1.0,0.9414026
0.0,0.0,0.34076256
0.0,0.0,0.0062203906
1.0,0.0,0.07861064
0.0,0.0,0.023158971
0.0,0.0,8.5858155e-05
0.0,0.0,0.16349617
1.0,1.0,0.98092973
0.0,0.0,6.2889036e-08
0.0,0.0,0.0077853017
0.0,0.0,0.00044996932
1.0,1.0,0.9312944
0.0,0.0,1.5024433e-05
1.0,1.0,0.98283684
0.0,0.0,0.013551334
0.0,1.0,0.93175554
1.0,1.0,0.99846894
0.0,1.0,0.8226082
0.0,0.0,0.06049515
0.0,0.0,0.0024502887
1.0,0.0,0.35974246
0.0,1.0,0.9894727
0.0,0.0,0.00021512533
1.0,0.0,0.11117979
0.0,0.0,0.00082783384
0.0,0.0,8.790747e-07
1.0,1.0,0.9949976
1.0,1.0,0.8619301
0.0,0.0,4.7856834e-06
0.0,0.0,0.35592002
0.0,0.0,2.5798305e-05
0.0,0.0,5.50711e-05
0.0,0.0,0.14349839
0.0,1.0,0.98639804
1.0,1.0,0.9769528
1.0,0.0,0.47219142
1.0,0.0,0.25113234
0.0,0.0,0.033747632
0.0,0.0,0.0009562912
1.0,1.0,0.7262387
1.0,1.0,0.99705005
0.0,0.0,6.520489e-05
0.0,0.0,0.015857695
1.0,1.0,0.6568366
1.0,1.0,0.74804884
0.0,0.0,6.532495e-05
1.0,1.0,0.9757414
0.0,0.0,0.02975568
0.0,0.0,0.0004215379
1.0,1.0,0.9996371
1.0,1.0,0.935825
1.0,1.0,0.51074415
0.0,1.0,0.97127503
1.0,1.0,0.85125285
0.0,0.0,0.00021530078
1.0,1.0,0.94674176
1.0,1.0,0.95362306
1.0,0.0,0.3716543
1.0,1.0,0.9970878
0.0,0.0,0.41764227
1.0,1.0,0.9314828
0.0,0.0,0.05001999
0.0,0.0,0.35862646
1.0,1.0,0.97046554
0.0,0.0,0.10908115
1.0,1.0,0.79511094
1.0,1.0,0.9510625
0.0,0.0,9.577534e-06
0.0,0.0,0.016453577
0.0,0.0,1.42150585e-08
1.0,1.0,0.82008433
0.0,0.0,7.1063137e-06
1.0,1.0,0.87333983
1.0,1.0,0.8961647
0.0,0.0,0.0009221301
1.0,0.0,0.11197311
0.0,0.0,0.16101743
1.0,1.0,0.9964484
1.0,1.0,0.9725044
0.0,0.0,0.012741072
0.0,0.0,0.0043236124
1.0,0.0,0.22207901
1.0,0.0,0.1976402
0.0,0.0,7.0735325e-05
0.0,0.0,0.00038424353
0.0,0.0,0.0021078293
0.0,0.0,0.1941115
0.0,0.0,0.0011023659
0.0,0.0,0.010231793
1.0,1.0,0.75934815
0.0,0.0,2.9434199e-05
1.0,1.0,0.9961682
1.0,1.0,0.6631709
0.0,0.0,0.06077441
0.0,0.0,3.6731093e-05
0.0,0.0,3.64776e-05
0.0,0.0,0.0041542137
1.0,1.0,0.9893194
1.0,1.0,0.9614596
0.0,0.0,0.034154054
1.0,1.0,0.68866754
0.0,1.0,0.9629877
0.0,0.0,0.051839933
1.0,1.0,0.94596165
1.0,1.0,0.70485896
1.0,0.0,0.2225163
0.0,0.0,0.24724925
1.0,1.0,0.96807945
0.0,0.0,0.0012791954
1.0,1.0,0.9736352
0.0,0.0,0.008913802
0.0,0.0,0.0012823096
0.0,0.0,0.0343425
0.0,0.0,0.44604227
0.0,0.0,3.2923587e-08
0.0,0.0,0.050760973
0.0,0.0,0.07865064
0.0,0.0,0.0071746195
0.0,0.0,0.0034061149
0.0,0.0,0.0014268428
1.0,1.0,0.8808778
0.0,0.0,0.18230087
0.0,0.0,0.04320044
0.0,1.0,0.81546247
0.0,1.0,0.9624949
0.0,0.0,0.00037716157
1.0,1.0,0.988389
0.0,0.0,0.00026334298
0.0,0.0,7.360482e-05
0.0,1.0,0.7795946
0.0,0.0,0.15626693
0.0,0.0,0.0018877877
1.0,0.0,0.2075606
0.0,0.0,0.03956414
0.0,0.0,0.30161574
1.0,1.0,0.8462934
0.0,0.0,0.0026345039
0.0,0.0,0.0015615508
0.0,0.0,0.09286196
0.0,0.0,0.06184561
1.0,1.0,0.9249362
1.0,1.0,0.7264093
0.0,0.0,0.27900997
1.0,1.0,0.9407204
0.0,1.0,0.8017965
0.0,0.0,2.7145454e-08
1.0,1.0,0.63895
1.0,1.0,0.6559648
1.0,0.0,0.0068899966
1.0,0.0,0.45242894
1.0,1.0,0.81585747
1.0,1.0,0.90056163
0.0,0.0,0.00029554317
0.0,0.0,0.19606847
1.0,1.0,0.97541815
1.0,1.0,0.7235899
1.0,1.0,0.99302906
0.0,0.0,2.2758352e-06
0.0,0.0,0.32424045
1.0,1.0,0.93930835
0.0,0.0,0.22996989
0.0,0.0,0.25447145
0.0,0.0,0.00016569623
0.0,0.0,0.0002539844
0.0,0.0,0.00019580123
0.0,0.0,0.41447666
0.0,0.0,0.060765605
1.0,1.0,0.7066056
1.0,1.0,0.8651173
1.0,1.0,0.9810153
1.0,0.0,0.2366188
0.0,0.0,0.0003671376
0.0,0.0,0.00035047097
0.0,0.0,0.41921267
1.0,0.0,0.11380297
0.0,0.0,0.03429769
1.0,1.0,0.90474445
1.0,0.0,0.25656873
0.0,0.0,8.776942e-05
1.0,0.0,0.19603117
0.0,0.0,0.11733411
1.0,0.0,0.17333832
1.0,1.0,0.99807644
1.0,0.0,0.3192158
0.0,1.0,0.86725473
1.0,0.0,0.02423428
1.0,1.0,0.6854929
0.0,0.0,0.46502376
1.0,0.0,0.032549396
1.0,1.0,0.99968386
0.0,0.0,0.06200157
0.0,0.0,0.13513578
0.0,0.0,0.0002664596
0.0,1.0,0.79958516
0.0,0.0,0.31415161
0.0,1.0,0.99779886
0.0,0.0,0.00015641413
0.0,0.0,0.015346566
0.0,1.0,0.7327341
0.0,0.0,0.02079522
0.0,0.0,0.0037684059
1.0,0.0,0.21471716
0.0,0.0,0.026549378
0.0,1.0,0.74801856
1.0,1.0,0.9976967
0.0,0.0,0.020850873
0.0,1.0,0.859329
0.0,0.0,0.0010212249
1.0,0.0,0.3527154
0.0,0.0,0.06786351
1.0,1.0,0.9868058
0.0,0.0,0.2242855
1.0,1.0,0.9923483
1.0,0.0,0.47948712
0.0,0.0,6.996074e-07
1.0,0.0,0.024379607
1.0,0.0,0.34156942
1.0,0.0,0.0223146
0.0,0.0,0.004435323
0.0,0.0,0.43741927
1.0,0.0,0.0007064497
0.0,0.0,0.0147943
0.0,1.0,0.7127328
1.0,1.0,0.9936878
0.0,0.0,0.23437198
1.0,0.0,0.009701721
0.0,0.0,0.0015101101
1.0,0.0,0.07559647
1.0,1.0,0.99690765
1.0,1.0,0.6951913
0.0,0.0,2.0733954e-05
0.0,0.0,0.052399892
0.0,0.0,0.014731465
0.0,0.0,0.1984674
1.0,0.0,0.1310175
0.0,0.0,7.0740454e-05
0.0,0.0,0.006371701
0.0,0.0,0.0049203387
0.0,0.0,0.038191516
1.0,1.0,0.9465063
1.0,1.0,0.997692
1.0,1.0,0.9149535
0.0,1.0,0.7454733
0.0,0.0,0.0005367926
1.0,0.0,0.36620337
1.0,1.0,0.9981693
0.0,0.0,6.144128e-06
1.0,0.0,0.03345753
0.0,0.0,0.0010511086
0.0,0.0,0.009481278
1.0,1.0,0.7675036
0.0,0.0,0.027690355
1.0,1.0,0.93013805
0.0,0.0,0.002309296
0.0,0.0,0.010816611
1.0,0.0,0.03528299
0.0,0.0,0.044555254
1.0,0.0,0.074055254
0.0,1.0,0.79964125
1.0,1.0,0.9789804
0.0,0.0,3.9835645e-06
0.0,0.0,0.00010475803
1.0,1.0,0.9902643
1.0,1.0,0.7091989
0.0,0.0,0.00052607147
0.0,0.0,0.00018272865
0.0,0.0,0.002829011
0.0,0.0,0.19665477
0.0,0.0,0.010837008
0.0,0.0,4.914657e-07
0.0,0.0,0.07241973
0.0,0.0,0.009797431
0.0,0.0,0.019718677
1.0,1.0,0.9658194
0.0,1.0,0.67579925
0.0,0.0,0.00014904597
0.0,0.0,0.25167158
0.0,0.0,0.0016096798
0.0,0.0,0.06548403
1.0,1.0,0.8949755
0.0,0.0,0.0027249632
1.0,1.0,0.9967529
1.0,1.0,0.99763775
1.0,0.0,0.4430995
1.0,1.0,0.996534
1.0,1.0,0.98596895
0.0,0.0,1.744931e-05
0.0,0.0,0.04090365
0.0,0.0,0.31162566
1.0,1.0,0.9670779
0.0,0.0,0.2519942
1.0,1.0,0.87618524
0.0,0.0,0.22967789
1.0,0.0,0.26991978
1.0,1.0,0.99820375
0.0,1.0,0.8533041
1.0,1.0,0.9665309
0.0,0.0,0.0007568547
0.0,0.0,0.0005228935
0.0,0.0,7.0772905e-05
0.0,0.0,0.0103021
0.0,0.0,0.17064926
0.0,1.0,0.6013781
1.0,1.0,0.9277414
0.0,1.0,0.88847274
0.0,0.0,0.013668221
1.0,1.0,0.9799519
1.0,0.0,0.0006840367
0.0,0.0,0.018593775
1.0,0.0,0.31227803
1.0,0.0,0.3533191
0.0,0.0,0.00044809876
0.0,0.0,0.016246688
0.0,0.0,0.12481205
0.0,0.0,0.12944375
1.0,1.0,0.90860623
0.0,0.0,0.10915909
0.0,0.0,0.10436366
0.0,0.0,0.0003851057
1.0,0.0,0.0009562101
1.0,1.0,0.7011161
0.0,0.0,7.2057134e-08
1.0,1.0,0.7525744
1.0,1.0,0.97717935
1.0,1.0,0.98705846
0.0,1.0,0.626235
0.0,0.0,8.771578e-05
0.0,0.0,0.111904494
0.0,0.0,4.2220912e-05
1.0,0.0,0.12312635
0.0,1.0,0.99192643
1.0,1.0,0.5373581
0.0,0.0,0.0037295283
0.0,0.0,0.003450446
1.0,1.0,0.7759711
1.0,1.0,0.9928884
0.0,0.0,0.09160876
0.0,0.0,0.005949659
1.0,1.0,0.54749924
1.0,1.0,0.71797985
0.0,0.0,0.006769677
0.0,0.0,0.10511038
0.0,0.0,1.7096858e-05
0.0,0.0,0.15484211
0.0,0.0,0.13788344
0.0,1.0,0.76355547
0.0,0.0,7.335021e-08
0.0,0.0,0.48920628
1.0,1.0,0.81717646
1.0,0.0,0.44488946
0.0,0.0,0.028341932
0.0,0.0,0.058010794
0.0,0.0,0.012682151
1.0,0.0,0.0144923385
0.0,0.0,1.2149498e-05
0.0,0.0,0.0036030742
0.0,0.0,0.0019283695
0.0,0.0,0.0017317712
0.0,0.0,0.01730359
1.0,0.0,0.060835924
0.0,0.0,0.010663169
1.0,1.0,0.967233
1.0,0.0,0.09459218
0.0,0.0,0.02345567
1.0,1.0,0.96807265
1.0,0.0,0.033470925
0.0,0.0,0.04600308
1.0,1.0,0.7523951
0.0,0.0,0.1923809
0.0,0.0,0.020848643
0.0,0.0,8.1802e-05
0.0,1.0,0.9180597
1.0,1.0,0.9786105
0.0,0.0,3.473547e-05
1.0,1.0,0.7988977
1.0,1.0,0.8817446
1.0,1.0,0.95134366
0.0,0.0,0.00048297012
1.0,0.0,0.03745335
0.0,0.0,0.00055212993
1.0,1.0,0.5004938
1.0,1.0,0.98743534
0.0,0.0,0.000798728
0.0,0.0,1.2962394e-09
0.0,0.0,0.053350803
0.0,0.0,0.024363717
1.0,1.0,0.8452837
1.0,1.0,0.9865106
0.0,0.0,0.07048266
1.0,1.0,0.9939756
1.0,1.0,0.9528605
0.0,0.0,0.20989697
0.0,0.0,0.0077740606
0.0,0.0,1.6381939e-05
0.0,0.0,0.0010033873
1.0,0.0,0.044670224
1.0,1.0,0.9756575
0.0,0.0,0.02738941
1.0,1.0,0.9623128
1.0,1.0,0.87890464
0.0,0.0,0.075417906
1.0,1.0,0.9863643
1.0,1.0,0.9915848
1.0,1.0,0.95582336
1.0,0.0,0.03413838
0.0,0.0,3.9509785e-05
1.0,1.0,0.5665597
1.0,0.0,0.491913
0.0,0.0,0.08825296
0.0,0.0,0.0008135015
0.0,0.0,0.0003183936
1.0,1.0,0.85391575
0.0,0.0,0.2576747
0.0,0.0,0.048065953
1.0,1.0,0.8169077
1.0,0.0,0.020922597
0.0,0.0,0.051490504
0.0,0.0,1.9286938e-06
0.0,0.0,0.0027530522
0.0,0.0,0.117871724
1.0,0.0,0.28838593
1.0,1.0,0.9844068
0.0,0.0,4.562531e-06
1.0,1.0,0.6869444
1.0,1.0,0.9911142
0.0,0.0,0.00025902755
1.0,1.0,0.9974819
0.0,0.0,0.06986674
0.0,0.0,0.0012368702
1.0,1.0,0.9931759
1.0,1.0,0.9916962
0.0,0.0,0.041753378
0.0,0.0,0.015211176
1.0,1.0,0.9181268
0.0,0.0,0.24690892
1.0,0.0,0.26654354
1.0,1.0,0.9765679
0.0,1.0,0.5843134
1.0,1.0,0.7231352
1.0,1.0,0.9436409
0.0,1.0,0.98521554
1.0,1.0,0.99926466
1.0,0.0,0.023348862
1.0,0.0,0.32536682
1.0,1.0,0.9661532
1.0,1.0,0.84440476
1.0,1.0,0.89871496
0.0,1.0,0.939698
1.0,1.0,0.9763564
0.0,0.0,2.6475818e-05
1.0,0.0,0.25243768
1.0,1.0,0.9938431
0.0,1.0,0.8852359
0.0,0.0,0.37745765
0.0,0.0,0.0007904966
0.0,1.0,0.63710535
0.0,0.0,0.0011385265
1.0,0.0,0.26069176
1.0,1.0,0.9836105
0.0,0.0,0.0059628775
0.0,1.0,0.6645472
1.0,0.0,0.43686217
0.0,0.0,0.01957206
1.0,1.0,0.8696681
1.0,1.0,0.68916297
0.0,0.0,0.05814704
1.0,1.0,0.9328319
0.0,0.0,0.0009848826
1.0,1.0,0.7570684
0.0,0.0,0.009265973
0.0,0.0,0.00091069273
0.0,0.0,0.00012452161
1.0,1.0,0.9956118
0.0,1.0,0.9193136
0.0,0.0,0.02673465
0.0,0.0,0.00077375025
0.0,0.0,0.00049417414
1.0,1.0,0.81515265
0.0,1.0,0.52679646
0.0,0.0,0.040211957
1.0,1.0,0.9873903
0.0,0.0,0.15008453
0.0,1.0,0.70173216
0.0,0.0,1.3602802e-05
0.0,0.0,0.0009110981
0.0,0.0,0.037629724
0.0,0.0,0.0015054238
0.0,1.0,0.8604653
1.0,1.0,0.7225285
0.0,0.0,0.39164594
0.0,0.0,0.023924764
0.0,1.0,0.73513955
1.0,1.0,0.9342299
0.0,0.0,0.031071201
0.0,0.0,4.4848926e-05
1.0,0.0,0.20116837
0.0,0.0,0.10243059
0.0,1.0,0.9118847
0.0,0.0,0.11568592
1.0,1.0,0.9601233
0.0,0.0,0.007838678
0.0,1.0,0.8521269
0.0,0.0,0.073619775
1.0,1.0,0.83135474
0.0,0.0,0.06361164
1.0,0.0,0.002795219
1.0,1.0,0.5125095
1.0,1.0,0.99676406
0.0,0.0,0.4586066
0.0,0.0,0.4762503
1.0,1.0,0.9998461
1.0,1.0,0.98270136
1.0,1.0,0.5653039
1.0,1.0,0.7958266
1.0,1.0,0.9029789
0.0,0.0,0.026659597
0.0,0.0,0.024030913
1.0,1.0,0.7583278
0.0,0.0,5.84047e-07
1.0,1.0,0.82641095
0.0,0.0,0.37561047
0.0,0.0,5.655791e-07
0.0,0.0,0.010068592
0.0,0.0,0.0007866012
1.0,1.0,0.9072132
1.0,0.0,0.011112644
1.0,0.0,0.48739737
0.0,1.0,0.57225305
0.0,1.0,0.9141731
1.0,1.0,0.6710252
0.0,0.0,0.00014752331
0.0,0.0,0.19884658
1.0,0.0,0.16356574
0.0,0.0,0.0036844066
1.0,1.0,0.8297135
0.0,0.0,1.6454478e-05
1.0,0.0,0.008071531
0.0,1.0,0.58668625
1.0,1.0,0.9909265
0.0,0.0,0.1302379
0.0,0.0,0.0004073768
0.0,0.0,0.16673128
0.0,0.0,1.8280074e-06
0.0,0.0,0.001639258
1.0,1.0,0.725013
0.0,0.0,0.15725523
0.0,1.0,0.66044223
0.0,0.0,0.0023261618
0.0,0.0,0.016444936
0.0,0.0,0.2961138
0.0,0.0,0.02102776
1.0,1.0,0.8336654
1.0,1.0,0.9986841
0.0,0.0,0.005915144
0.0,1.0,0.5686511
0.0,0.0,0.0057162885
1.0,0.0,0.35001484
0.0,1.0,0.943828
0.0,0.0,0.0033602046
1.0,0.0,0.06606599
0.0,0.0,0.023331154
0.0,1.0,0.6494742
1.0,1.0,0.93876153
0.0,0.0,0.008691263
1.0,1.0,0.5710552
1.0,1.0,0.9139572
0.0,0.0,0.03556066
1.0,0.0,0.059513878
1.0,1.0,0.58301365
1.0,0.0,0.13006154
1.0,1.0,0.9732078
1.0,0.0,0.007268494
1.0,1.0,0.9988838
1.0,1.0,0.7505604
1.0,0.0,0.2593209
0.0,0.0,0.0007526428
1.0,1.0,0.9926286
1.0,1.0,0.6473884
1.0,0.0,0.0064113224
0.0,0.0,0.0025283943
1.0,1.0,0.64765525
0.0,0.0,0.09946105
1.0,1.0,0.7694112
0.0,1.0,0.7753101
0.0,0.0,0.04198335
1.0,1.0,0.92465734
0.0,0.0,3.0906773e-07
1.0,1.0,0.69865364
1.0,1.0,0.77555215
1.0,1.0,0.5549075
0.0,1.0,0.7910457
0.0,0.0,0.0066318964
0.0,0.0,0.0005841698
0.0,0.0,0.14952071
0.0,0.0,0.082317285
0.0,0.0,9.743325e-08
1.0,1.0,0.97899675
1.0,1.0,0.8276573
1.0,0.0,0.22083992
0.0,1.0,0.8356825
0.0,0.0,0.014726524
0.0,1.0,0.74152416
0.0,0.0,0.00058943825
1.0,0.0,0.021940686
0.0,0.0,0.12047668
1.0,0.0,0.11558324
0.0,0.0,0.02934616
0.0,1.0,0.99801576
1.0,1.0,0.8699814
1.0,0.0,0.24504223
0.0,0.0,0.14054163
0.0,0.0,7.3875686e-05
1.0,0.0,0.34400174
0.0,0.0,2.187289e-06
1.0,0.0,0.20009542
0.0,0.0,0.07689354
1.0,1.0,0.8980643
1.0,1.0,0.5189072
0.0,0.0,0.20461568
0.0,0.0,0.010699511
0.0,0.0,0.00041773648
1.0,1.0,0.9994603
1.0,1.0,0.8815413
0.0,0.0,0.001926676
0.0,0.0,0.0063501466
0.0,0.0,0.098785006
0.0,1.0,0.54739743
1.0,1.0,0.77785134
0.0,0.0,0.017754925
1.0,1.0,0.6177852
0.0,0.0,6.477414e-06
0.0,0.0,0.0015638303
0.0,0.0,0.17670946
1.0,1.0,0.9088496
0.0,0.0,0.0138268
0.0,0.0,2.6714138e-06
1.0,1.0,0.9915685
0.0,0.0,0.1374481
0.0,0.0,0.29727745
1.0,1.0,0.9833492
0.0,0.0,0.0018294696
0.0,0.0,0.120469354
1.0,1.0,0.989776
0.0,0.0,0.00014725671
0.0,0.0,0.4535346
1.0,1.0,0.9890103
0.0,0.0,0.0045378157
1.0,0.0,0.07284023
0.0,0.0,0.0027074867
1.0,0.0,0.33351022
0.0,0.0,0.0001625438
0.0,0.0,0.0005765991
0.0,1.0,0.88064903
1.0,1.0,0.9606656
0.0,0.0,0.07850874
0.0,0.0,0.017668052
1.0,1.0,0.9488636
1.0,0.0,0.020360006
0.0,0.0,0.043749474
1.0,1.0,0.9321027
0.0,0.0,0.000117298696
1.0,0.0,0.34999475
0.0,0.0,0.0009998946
1.0,0.0,0.39106598
1.0,0.0,0.022234019
1.0,0.0,0.4138423
0.0,0.0,0.00020268043
0.0,0.0,1.7570039e-06
1.0,0.0,0.01883306
0.0,0.0,0.021932306
0.0,0.0,0.058215026
