idx,smiles,Tox21,group,img_path
1113.0,Nc1nc(-c2ccccc2)cs1,0.0,train,../data/images/Tox21/1113.png
1114.0,C=COCCCCO,0.0,train,../data/images/Tox21/1114.png
1115.0,Oc1c(Cl)ccc(Cl)c1Cl,0.0,train,../data/images/Tox21/1115.png
1116.0,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,train,../data/images/Tox21/1116.png
1117.0,CC(C)NCC(O)c1ccccc1Cl,0.0,train,../data/images/Tox21/1117.png
1118.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,0.0,train,../data/images/Tox21/1118.png
1119.0,CCCCCCCCCCCBr,0.0,train,../data/images/Tox21/1119.png
1120.0,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])[C@@H]3SC2)cc1,0.0,train,../data/images/Tox21/1120.png
1121.0,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,train,../data/images/Tox21/1121.png
1122.0,Nc1ccc(C(=O)[O-])c(O)c1,0.0,train,../data/images/Tox21/1122.png
1123.0,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0.0,train,../data/images/Tox21/1123.png
1124.0,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,0.0,train,../data/images/Tox21/1124.png
1125.0,O=C(O)c1cc2ccccc2nc1C(=O)O,0.0,train,../data/images/Tox21/1125.png
1126.0,C[N+](C)(C)CC(O)CCl,0.0,train,../data/images/Tox21/1126.png
1127.0,CC(=O)Nc1ccc(C)cc1C,0.0,train,../data/images/Tox21/1127.png
1128.0,CCc1cnc(C(=O)O)c(C(=O)O)c1,0.0,train,../data/images/Tox21/1128.png
1129.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.0,train,../data/images/Tox21/1129.png
1130.0,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,0.0,train,../data/images/Tox21/1130.png
1131.0,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0.0,train,../data/images/Tox21/1131.png
1132.0,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c1,1.0,train,../data/images/Tox21/1132.png
1133.0,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0.0,train,../data/images/Tox21/1133.png
1134.0,c1ccsc1,0.0,train,../data/images/Tox21/1134.png
1135.0,Cc1ccnc(N)c1,0.0,train,../data/images/Tox21/1135.png
1136.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.0,train,../data/images/Tox21/1136.png
1137.0,CCCCCCCCCC=O,0.0,train,../data/images/Tox21/1137.png
1138.0,O=C1OC(=O)C2C3C=CC(C3)C12,0.0,train,../data/images/Tox21/1138.png
1139.0,O=Cc1ccc(C(=O)O)cc1,0.0,train,../data/images/Tox21/1139.png
1140.0,CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0.0,train,../data/images/Tox21/1140.png
1141.0,CCCCNC1CC(C)(C)NC(C)(C)C1,0.0,train,../data/images/Tox21/1141.png
1142.0,CCC(C(=O)NC(N)=O)c1ccccc1,0.0,train,../data/images/Tox21/1142.png
1143.0,CC/C=C\CCOC(C)=O,0.0,train,../data/images/Tox21/1143.png
1144.0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.0,train,../data/images/Tox21/1144.png
1145.0,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,0.0,train,../data/images/Tox21/1145.png
1146.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,0.0,train,../data/images/Tox21/1146.png
1147.0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.0,train,../data/images/Tox21/1147.png
1148.0,CCOP(=S)(OCC)SCCl,0.0,train,../data/images/Tox21/1148.png
1149.0,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0.0,train,../data/images/Tox21/1149.png
1150.0,Cc1ccnc2ccccc12,0.0,train,../data/images/Tox21/1150.png
1151.0,OC[C@@H](O)[C@@H](O)CO,0.0,train,../data/images/Tox21/1151.png
1152.0,CCCCOC(=O)C(C)OC(=O)CCC,0.0,train,../data/images/Tox21/1152.png
1153.0,CS(C)=O,0.0,train,../data/images/Tox21/1153.png
1154.0,O=C(Oc1ccccc1)c1ccc(O)cc1,0.0,train,../data/images/Tox21/1154.png
1155.0,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,0.0,train,../data/images/Tox21/1155.png
1156.0,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0.0,train,../data/images/Tox21/1156.png
1157.0,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.0,train,../data/images/Tox21/1157.png
1158.0,COCCCOCCCOC,0.0,train,../data/images/Tox21/1158.png
1159.0,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.0,train,../data/images/Tox21/1159.png
1160.0,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,0.0,train,../data/images/Tox21/1160.png
1161.0,O=[N+]([O-])c1ccc(F)cc1F,0.0,train,../data/images/Tox21/1161.png
1162.0,Cn1sccc1=O,0.0,train,../data/images/Tox21/1162.png
1163.0,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.0,train,../data/images/Tox21/1163.png
1164.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],0.0,train,../data/images/Tox21/1164.png
1165.0,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,0.0,train,../data/images/Tox21/1165.png
1166.0,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,0.0,train,../data/images/Tox21/1166.png
1167.0,Cc1cccc2sc3nncn3c12,0.0,train,../data/images/Tox21/1167.png
1168.0,CCCC(C)C(O)CC,0.0,train,../data/images/Tox21/1168.png
1169.0,CN(C1CCCCC1)C1CCCCC1,0.0,train,../data/images/Tox21/1169.png
1170.0,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,0.0,train,../data/images/Tox21/1170.png
1171.0,CCOC(=N)CC(=O)OCC,0.0,train,../data/images/Tox21/1171.png
1172.0,c1ccc([C@H]2CN3CCSC3=N2)cc1,0.0,train,../data/images/Tox21/1172.png
1173.0,Cc1ccc(O)c([N+](=O)[O-])c1,0.0,train,../data/images/Tox21/1173.png
1174.0,CNC(=O)Oc1cccc(N=CN(C)C)c1,0.0,train,../data/images/Tox21/1174.png
1175.0,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.0,train,../data/images/Tox21/1175.png
1176.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0.0,train,../data/images/Tox21/1176.png
1177.0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,0.0,train,../data/images/Tox21/1177.png
1178.0,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0.0,train,../data/images/Tox21/1178.png
1179.0,Clc1cc(Cl)c(Cl)nc1Cl,0.0,train,../data/images/Tox21/1179.png
1180.0,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,0.0,train,../data/images/Tox21/1180.png
1181.0,CCCN1CCC[C@@H](c2cccc(O)c2)C1,0.0,train,../data/images/Tox21/1181.png
1182.0,c1ccc(SSc2ccccc2)cc1,0.0,train,../data/images/Tox21/1182.png
1183.0,CC(C)(N)C#N,0.0,train,../data/images/Tox21/1183.png
1184.0,O=C(O)c1ccc(Cl)c(Cl)c1,0.0,train,../data/images/Tox21/1184.png
1185.0,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0.0,train,../data/images/Tox21/1185.png
1186.0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0,train,../data/images/Tox21/1186.png
1187.0,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,0.0,train,../data/images/Tox21/1187.png
1188.0,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0.0,train,../data/images/Tox21/1188.png
1189.0,C=CC(C)(CCC=C(C)C)OC=O,0.0,train,../data/images/Tox21/1189.png
1190.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,0.0,train,../data/images/Tox21/1190.png
1191.0,CCCCOC(CC)OC(C)COC(O)CC,0.0,train,../data/images/Tox21/1191.png
1192.0,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,0.0,train,../data/images/Tox21/1192.png
1193.0,O=C(O)CS,0.0,train,../data/images/Tox21/1193.png
1194.0,N=C(N)NC(=N)N1CCOCC1,0.0,train,../data/images/Tox21/1194.png
1195.0,CCCCC1CCC(=O)O1,0.0,train,../data/images/Tox21/1195.png
1196.0,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,0.0,train,../data/images/Tox21/1196.png
1197.0,CCC1(c2ccccc2)C(=O)NCNC1=O,0.0,train,../data/images/Tox21/1197.png
1198.0,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,0.0,train,../data/images/Tox21/1198.png
1199.0,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,0.0,train,../data/images/Tox21/1199.png
1200.0,Cc1cccc2[nH]nnc12,0.0,train,../data/images/Tox21/1200.png
1201.0,CC(C)COP(=O)(OCC(C)C)OCC(C)C,0.0,train,../data/images/Tox21/1201.png
1202.0,O=C(C(=O)c1ccccc1)c1ccccc1,0.0,train,../data/images/Tox21/1202.png
1203.0,S=C=S,0.0,train,../data/images/Tox21/1203.png
1204.0,C=C[Si](C)(C)O[Si](C)(C)C=C,0.0,train,../data/images/Tox21/1204.png
1205.0,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,0.0,train,../data/images/Tox21/1205.png
1206.0,C=CC(C)CCCC(C)(C)O,0.0,train,../data/images/Tox21/1206.png
1207.0,[Fe+3],0.0,train,../data/images/Tox21/1207.png
1208.0,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,0.0,train,../data/images/Tox21/1208.png
1209.0,[As]#[In],0.0,train,../data/images/Tox21/1209.png
1210.0,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1,0.0,train,../data/images/Tox21/1210.png
1211.0,CC(C)CC(=O)OCc1ccccc1,0.0,train,../data/images/Tox21/1211.png
1212.0,P#[In],0.0,train,../data/images/Tox21/1212.png
1213.0,CC(C)(C)c1ccc(O)cc1,0.0,train,../data/images/Tox21/1213.png
1214.0,O=c1cc[nH]c(=S)[nH]1,0.0,train,../data/images/Tox21/1214.png
1215.0,c1ccc(Nc2ccccc2)cc1,0.0,train,../data/images/Tox21/1215.png
1216.0,CCNc1nc(NC(C)CC)nc(OC)n1,0.0,train,../data/images/Tox21/1216.png
1217.0,Cc1ccc(S(=O)(=O)NC(=O)N[C@@H](C)Cc2ccccc2)cc1,0.0,train,../data/images/Tox21/1217.png
1218.0,CN(C)C1CCCCC1,0.0,train,../data/images/Tox21/1218.png
1219.0,Nc1cnn(-c2ccccc2)c(=O)c1Cl,0.0,train,../data/images/Tox21/1219.png
1220.0,Oc1ccc2c(c1)OCO2,0.0,train,../data/images/Tox21/1220.png
1221.0,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0.0,train,../data/images/Tox21/1221.png
1222.0,C1=CCCC=CCC1,0.0,train,../data/images/Tox21/1222.png
1223.0,Cc1cc(N)n(-c2ccccc2)n1,0.0,train,../data/images/Tox21/1223.png
1224.0,CNc1ccccc1,0.0,train,../data/images/Tox21/1224.png
1225.0,CCCCCCCCCCCCCCCCCCOCCO,0.0,train,../data/images/Tox21/1225.png
1226.0,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,1.0,train,../data/images/Tox21/1226.png
1227.0,Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1,0.0,train,../data/images/Tox21/1227.png
1228.0,C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,0.0,train,../data/images/Tox21/1228.png
1229.0,COC(=O)CCSCCC(=O)OC,0.0,train,../data/images/Tox21/1229.png
1230.0,CC(Oc1cc(Cl)ccc1Cl)C(=O)O,0.0,train,../data/images/Tox21/1230.png
1231.0,O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,0.0,train,../data/images/Tox21/1231.png
1232.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,0.0,train,../data/images/Tox21/1232.png
1233.0,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,0.0,train,../data/images/Tox21/1233.png
1234.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1.0,train,../data/images/Tox21/1234.png
1235.0,CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,0.0,train,../data/images/Tox21/1235.png
1236.0,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0,train,../data/images/Tox21/1236.png
1237.0,NCCC[C@H](N)C(=O)O,0.0,train,../data/images/Tox21/1237.png
1238.0,O=C(CCCCCCCCC#CI)Oc1ccccc1,0.0,train,../data/images/Tox21/1238.png
1239.0,Cc1ccc([N+](=O)[O-])cc1N,0.0,train,../data/images/Tox21/1239.png
1240.0,COc1nc(N)nc2nc[nH]c12,0.0,train,../data/images/Tox21/1240.png
1241.0,COS(=O)(=O)OC,0.0,train,../data/images/Tox21/1241.png
1242.0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,0.0,train,../data/images/Tox21/1242.png
1243.0,CN(C)C(=N)NC(=N)N,0.0,train,../data/images/Tox21/1243.png
1244.0,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,1.0,train,../data/images/Tox21/1244.png
1245.0,CN(C)c1ccccc1,0.0,train,../data/images/Tox21/1245.png
1246.0,N#CCCNCCC#N,0.0,train,../data/images/Tox21/1246.png
1247.0,Nc1cc(Cl)cc(C(=O)O)c1Cl,0.0,train,../data/images/Tox21/1247.png
1248.0,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,0.0,train,../data/images/Tox21/1248.png
1249.0,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1.0,train,../data/images/Tox21/1249.png
1250.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,train,../data/images/Tox21/1250.png
1251.0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.0,train,../data/images/Tox21/1251.png
1252.0,CC1(N)CCC(C(C)(C)N)CC1,0.0,train,../data/images/Tox21/1252.png
1253.0,O=S(=O)(O)c1cc(O)ccc1O,0.0,train,../data/images/Tox21/1253.png
1254.0,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0.0,train,../data/images/Tox21/1254.png
1255.0,CCO[Si](CCCS)(OCC)OCC,0.0,train,../data/images/Tox21/1255.png
1256.0,Cc1ccc(C(C)(C)O)cc1,0.0,train,../data/images/Tox21/1256.png
1257.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0.0,train,../data/images/Tox21/1257.png
1258.0,Nc1ccccc1Cl,0.0,train,../data/images/Tox21/1258.png
1259.0,CC(C)=CCO,0.0,train,../data/images/Tox21/1259.png
1260.0,Oc1ccccc1,0.0,train,../data/images/Tox21/1260.png
1261.0,COC(C)(C)C,0.0,train,../data/images/Tox21/1261.png
1262.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.0,train,../data/images/Tox21/1262.png
1263.0,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,0.0,train,../data/images/Tox21/1263.png
1264.0,CC(=O)c1ccc2ccc3ccccc3c2c1,1.0,train,../data/images/Tox21/1264.png
1265.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,0.0,train,../data/images/Tox21/1265.png
1266.0,Cc1cc(O)c(Cl)cc1C,0.0,train,../data/images/Tox21/1266.png
1267.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,0.0,train,../data/images/Tox21/1267.png
1268.0,O=C(O)C(=O)O,0.0,train,../data/images/Tox21/1268.png
1269.0,CCCCCCCCCCCCCCC[C@H](O)[C@@H](N)CO,0.0,train,../data/images/Tox21/1269.png
1270.0,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.0,train,../data/images/Tox21/1270.png
1271.0,C=COCCOCCOC=C,0.0,train,../data/images/Tox21/1271.png
1272.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0.0,train,../data/images/Tox21/1272.png
1273.0,CCCC(=O)c1ccccc1,0.0,train,../data/images/Tox21/1273.png
1274.0,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1,0.0,train,../data/images/Tox21/1274.png
1275.0,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0.0,train,../data/images/Tox21/1275.png
1276.0,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0.0,train,../data/images/Tox21/1276.png
1277.0,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,0.0,train,../data/images/Tox21/1277.png
1278.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,0.0,train,../data/images/Tox21/1278.png
1279.0,ClCCOCOCCCl,0.0,train,../data/images/Tox21/1279.png
1280.0,COC(=O)/C=C/c1ccccc1,0.0,train,../data/images/Tox21/1280.png
1281.0,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.0,train,../data/images/Tox21/1281.png
1282.0,[Zn+2],0.0,train,../data/images/Tox21/1282.png
1283.0,O=P(O)(OCc1ccccc1)OCc1ccccc1,0.0,train,../data/images/Tox21/1283.png
1284.0,CN(C)C,0.0,train,../data/images/Tox21/1284.png
1285.0,Nc1ccccc1[N+](=O)[O-],0.0,train,../data/images/Tox21/1285.png
1286.0,O=C([O-])CF,0.0,train,../data/images/Tox21/1286.png
1287.0,Cc1ccc(C(C)(C)C)c(O)c1,0.0,train,../data/images/Tox21/1287.png
1288.0,Nc1c(Cl)cc(Cl)cc1Cl,0.0,train,../data/images/Tox21/1288.png
1289.0,C1CCC2(CCCCO2)OC1,0.0,train,../data/images/Tox21/1289.png
1290.0,O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)[O-])OC1CCCCC1,0.0,train,../data/images/Tox21/1290.png
1291.0,CCOC(=O)Cc1ccccc1,0.0,train,../data/images/Tox21/1291.png
1292.0,NCC1CCC(C(=O)O)CC1,0.0,train,../data/images/Tox21/1292.png
1293.0,CC(C)(O)c1ccc(C(C)(C)O)cc1,0.0,train,../data/images/Tox21/1293.png
1294.0,OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.0,train,../data/images/Tox21/1294.png
1295.0,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,0.0,train,../data/images/Tox21/1295.png
1296.0,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,0.0,train,../data/images/Tox21/1296.png
1297.0,[Mn+2],0.0,train,../data/images/Tox21/1297.png
1298.0,C=CC(C)(C)CC(=O)OC,0.0,train,../data/images/Tox21/1298.png
1299.0,Cc1c(N)cccc1N,0.0,train,../data/images/Tox21/1299.png
1300.0,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,0.0,train,../data/images/Tox21/1300.png
1301.0,CCOC(=O)C(F)(F)F,0.0,train,../data/images/Tox21/1301.png
1302.0,CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.0,train,../data/images/Tox21/1302.png
1303.0,C/C=C/C=C/CO,0.0,train,../data/images/Tox21/1303.png
1304.0,O=C1c2ccccc2-c2n[nH]c3cccc1c23,1.0,train,../data/images/Tox21/1304.png
1305.0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCCCC2)cc1,0.0,train,../data/images/Tox21/1305.png
1306.0,Cc1occc(=O)c1O,0.0,train,../data/images/Tox21/1306.png
1307.0,CC(=O)Nc1ccc(OC(C)=O)cc1,0.0,train,../data/images/Tox21/1307.png
1308.0,Clc1cccc2ccccc12,0.0,train,../data/images/Tox21/1308.png
1309.0,C=CCOCC(O)CS(=O)(=O)[O-],0.0,train,../data/images/Tox21/1309.png
1310.0,COc1cc(Cl)c(OC)cc1Cl,0.0,train,../data/images/Tox21/1310.png
1311.0,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,1.0,train,../data/images/Tox21/1311.png
1312.0,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0.0,train,../data/images/Tox21/1312.png
1313.0,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O,0.0,train,../data/images/Tox21/1313.png
1314.0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1.0,train,../data/images/Tox21/1314.png
1315.0,C=CC(=O)OCC,0.0,train,../data/images/Tox21/1315.png
1316.0,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,1.0,train,../data/images/Tox21/1316.png
1317.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0.0,train,../data/images/Tox21/1317.png
1318.0,CC[Sn](Br)(CC)CC,1.0,train,../data/images/Tox21/1318.png
1319.0,ClC(Cl)Br,0.0,train,../data/images/Tox21/1319.png
1320.0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,0.0,train,../data/images/Tox21/1320.png
1321.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.0,train,../data/images/Tox21/1321.png
1322.0,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0.0,train,../data/images/Tox21/1322.png
1323.0,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,0.0,train,../data/images/Tox21/1323.png
1324.0,C[Si](C)(C)Cl,0.0,train,../data/images/Tox21/1324.png
1325.0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0.0,train,../data/images/Tox21/1325.png
1326.0,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0.0,train,../data/images/Tox21/1326.png
1327.0,CCC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0.0,train,../data/images/Tox21/1327.png
1328.0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,0.0,train,../data/images/Tox21/1328.png
1329.0,CCCCCCCCCC(=O)OC,0.0,train,../data/images/Tox21/1329.png
1330.0,CN(C)C(=O)Cl,0.0,train,../data/images/Tox21/1330.png
1331.0,BrC(Br)Br,0.0,train,../data/images/Tox21/1331.png
1332.0,O=C(O)CNC(=O)c1ccc(CO)o1,0.0,train,../data/images/Tox21/1332.png
1333.0,CCCCCC=O,0.0,train,../data/images/Tox21/1333.png
1334.0,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1.0,train,../data/images/Tox21/1334.png
1335.0,OCC(Br)CBr,0.0,train,../data/images/Tox21/1335.png
1336.0,CCC12COCN1COC2,0.0,train,../data/images/Tox21/1336.png
1337.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,0.0,train,../data/images/Tox21/1337.png
1338.0,O=C(O)c1cc2ccccc2cc1O,0.0,train,../data/images/Tox21/1338.png
1339.0,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0.0,train,../data/images/Tox21/1339.png
1340.0,O=[N+]([O-])c1cccc(C(F)(F)F)c1,0.0,train,../data/images/Tox21/1340.png
1341.0,CCCCCCOC(C)=O,0.0,train,../data/images/Tox21/1341.png
1342.0,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0.0,train,../data/images/Tox21/1342.png
1343.0,CCCCC(=O)[O-],0.0,train,../data/images/Tox21/1343.png
1344.0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.0,train,../data/images/Tox21/1344.png
1345.0,CC1=Nc2ccccc2C1(C)C,0.0,train,../data/images/Tox21/1345.png
1346.0,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,0.0,train,../data/images/Tox21/1346.png
1347.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,0.0,train,../data/images/Tox21/1347.png
1348.0,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0.0,train,../data/images/Tox21/1348.png
1349.0,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.0,train,../data/images/Tox21/1349.png
1350.0,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0,train,../data/images/Tox21/1350.png
1351.0,CCC(Br)(CC)C(=O)NC(N)=O,0.0,train,../data/images/Tox21/1351.png
1352.0,O=C(O)CNC(=O)c1ccccc1,0.0,train,../data/images/Tox21/1352.png
1353.0,O=[N+]([O-])c1cccc(CCl)c1,0.0,train,../data/images/Tox21/1353.png
1354.0,ClCCOP(OCCCl)OCCCl,0.0,train,../data/images/Tox21/1354.png
1355.0,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,train,../data/images/Tox21/1355.png
1356.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,1.0,train,../data/images/Tox21/1356.png
1357.0,C=C(C)[C@H]1CC=C(C)CC1,0.0,train,../data/images/Tox21/1357.png
