idx,smiles,ESOL,group,img_path
264.0,Cc1ccccc1Cl,-0.2242402382272277,train,../data/images/ESOL/264.png
265.0,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-0.7548982077524324,train,../data/images/ESOL/265.png
266.0,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-0.5296548969467701,train,../data/images/ESOL/266.png
267.0,c1ccc2[nH]ccc2c1,0.7301805702713424,train,../data/images/ESOL/267.png
268.0,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-1.097535278003419,train,../data/images/ESOL/268.png
269.0,CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-0.5248827929042774,train,../data/images/ESOL/269.png
270.0,Cc1cccc(N)c1,1.0499115411183633,train,../data/images/ESOL/270.png
271.0,CC(=O)OCC(COC(C)=O)OC(C)=O,1.1692141421806845,train,../data/images/ESOL/271.png
272.0,CCc1cccc2ccccc12,-0.5344270009892629,train,../data/images/ESOL/272.png
273.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-1.9803745258645966,train,../data/images/ESOL/273.png
274.0,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-1.1882052548107835,train,../data/images/ESOL/274.png
275.0,C=C(C)CC,0.1527559811297075,train,../data/images/ESOL/275.png
276.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,-0.35595030980003023,train,../data/images/ESOL/276.png
277.0,O=[N+]([O-])c1ccc(O)cc1,1.1024046855857845,train,../data/images/ESOL/277.png
278.0,c1ccnnc1,1.980471829404469,train,../data/images/ESOL/278.png
279.0,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.07640231644982184,train,../data/images/ESOL/279.png
280.0,COc1ccccc1Cl,0.2816027902770145,train,../data/images/ESOL/280.png
281.0,CCCCCCc1ccccc1,-1.0307258214085193,train,../data/images/ESOL/281.png
282.0,C#CCCCC,0.32932383070194304,train,../data/images/ESOL/282.png
283.0,CCCCCC(=O)OC,0.5631569287840926,train,../data/images/ESOL/283.png
284.0,CCOCCOCC,1.0880883734583062,train,../data/images/ESOL/284.png
285.0,CCOC(=O)CC,1.1405815179257275,train,../data/images/ESOL/285.png
286.0,O=C(c1ccccc1)C(O)c1ccccc1,0.09549073261979327,train,../data/images/ESOL/286.png
287.0,Nc1cccc([N+](=O)[O-])c1,0.41044959942432147,train,../data/images/ESOL/287.png
288.0,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0.11457914878976468,train,../data/images/ESOL/288.png
289.0,FC(F)(Cl)C(F)(Cl)Cl,0.004820755812429133,train,../data/images/ESOL/289.png
290.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-0.34831494333204166,train,../data/images/ESOL/290.png
291.0,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-2.2667007684141676,train,../data/images/ESOL/291.png
292.0,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC,-0.28055106592864326,train,../data/images/ESOL/292.png
293.0,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,0.36272855899939294,train,../data/images/ESOL/293.png
294.0,CCCC(C)(O)CC,0.9878741885659563,train,../data/images/ESOL/294.png
295.0,Clc1cc(Cl)c(Cl)c(Cl)c1,-0.753943786943934,train,../data/images/ESOL/295.png
296.0,CCC(C)C,-0.06198870078247083,train,../data/images/ESOL/296.png
297.0,C=C(C)C1CC=C(C)CC1,-0.5773759373716985,train,../data/images/ESOL/297.png
298.0,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,-0.16220288567482066,train,../data/images/ESOL/298.png
299.0,Cc1ccc2c(c1)C(=O)N(C)c1cc(N)ccc1O2,-0.41894208316093595,train,../data/images/ESOL/299.png
300.0,CC(C)(C)c1ccccc1,-0.2910496948221276,train,../data/images/ESOL/300.png
301.0,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-0.3053660069496061,train,../data/images/ESOL/301.png
302.0,c1ccc2c(c1)CCC2,0.004820755812429133,train,../data/images/ESOL/302.png
303.0,C=CC(C)(O)CCC=C(C)C,0.5058916802741784,train,../data/images/ESOL/303.png
304.0,Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-2.6484690918135954,train,../data/images/ESOL/304.png
305.0,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-1.240698399278205,train,../data/images/ESOL/305.png
306.0,CCCCC,-0.06198870078247083,train,../data/images/ESOL/306.png
307.0,Cc1ccc2ccccc2c1,-0.34354283928954893,train,../data/images/ESOL/307.png
308.0,O=[N+]([O-])c1ccc(C=NO)o1,0.41044959942432147,train,../data/images/ESOL/308.png
309.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0.20047702155463606,train,../data/images/ESOL/309.png
310.0,CC1=C(C(=O)Nc2ccccc2)SCCO1,-0.042900284612499416,train,../data/images/ESOL/310.png
311.0,CCCCCCCCCCCCCC,-2.343054433094053,train,../data/images/ESOL/311.png
312.0,O=C1NC(=O)c2ccccc21,0.21002122963962178,train,../data/images/ESOL/312.png
313.0,CCCCCO,1.1692141421806845,train,../data/images/ESOL/313.png
314.0,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C=O)C(C(=O)CO)CCC12,-0.3817196716294918,train,../data/images/ESOL/314.png
315.0,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-1.5542256348699852,train,../data/images/ESOL/315.png
316.0,c1ccoc1,1.064227853245842,train,../data/images/ESOL/316.png
317.0,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,0.05731390027985043,train,../data/images/ESOL/317.png
318.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-0.787348515241384,train,../data/images/ESOL/318.png
319.0,Nc1nccs1,1.2837446392005132,train,../data/images/ESOL/319.png
320.0,CCC(C)O,1.6798292747274195,train,../data/images/ESOL/320.png
321.0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,-0.07153290886745654,train,../data/images/ESOL/321.png
322.0,CC(N)=O,2.209532823444126,train,../data/images/ESOL/322.png
323.0,CCCCOC=O,0.8017621309087352,train,../data/images/ESOL/323.png
324.0,CCCOC(=O)c1ccc(N)cc1,0.2854204735110088,train,../data/images/ESOL/324.png
325.0,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-2.2762449764991532,train,../data/images/ESOL/325.png
326.0,O=c1cc[nH]c(=O)[nH]1,0.7454513032073194,train,../data/images/ESOL/326.png
327.0,Nc1nc(=O)[nH]cc1F,0.9916918717999507,train,../data/images/ESOL/327.png
328.0,Cc1cc(=O)[nH]c(=S)[nH]1,0.2930558399789973,train,../data/images/ESOL/328.png
329.0,c1ccc2[nH]nnc2c1,1.0833162694158132,train,../data/images/ESOL/329.png
330.0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.31500751857446435,train,../data/images/ESOL/330.png
331.0,C=COCC,1.0499115411183633,train,../data/images/ESOL/331.png
332.0,CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-1.6573030821878305,train,../data/images/ESOL/332.png
333.0,CC1CCCC1,-0.11925394929238488,train,../data/images/ESOL/333.png
334.0,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,-2.3239660169240817,train,../data/images/ESOL/334.png
335.0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-0.36263125545952035,train,../data/images/ESOL/335.png
336.0,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,-0.4198965039694346,train,../data/images/ESOL/336.png
337.0,C#CC,1.2598841189880488,train,../data/images/ESOL/337.png
338.0,Cc1cc(C)c(C)cc1C,-0.7348553707739626,train,../data/images/ESOL/338.png
339.0,Cc1cccc(C)c1O,0.8399389632486779,train,../data/images/ESOL/339.png
340.0,OCC1OC(O)C(O)C(O)C1O,1.8086760838747267,train,../data/images/ESOL/340.png
341.0,CCCCN(CC)C(=O)SCCC,-0.22901234226972042,train,../data/images/ESOL/341.png
342.0,COc1ccccc1[N+](=O)[O-],0.520207992401657,train,../data/images/ESOL/342.png
343.0,COCOC,1.6846013787699126,train,../data/images/ESOL/343.png
344.0,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-1.1548005265133334,train,../data/images/ESOL/344.png
345.0,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-0.06198870078247083,train,../data/images/ESOL/345.png
346.0,CCC(C)(C)CO,0.9592415643109992,train,../data/images/ESOL/346.png
347.0,CC1=CCCCC1,-0.10493763716490642,train,../data/images/ESOL/347.png
348.0,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.6404650142724767,train,../data/images/ESOL/348.png
349.0,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-0.019039764400035034,train,../data/images/ESOL/349.png
350.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.1766165013421717,train,../data/images/ESOL/350.png
351.0,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-1.107079486088405,train,../data/images/ESOL/351.png
352.0,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-0.5897834078821802,train,../data/images/ESOL/352.png
353.0,CNC(=O)C(C)SCCSP(=O)(OC)OC,2.001469087191438,train,../data/images/ESOL/353.png
354.0,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,0.3670234526376364,train,../data/images/ESOL/354.png
355.0,CCCCCCCCCCO,-0.276733382694649,train,../data/images/ESOL/355.png
356.0,CCSCCSP(=S)(OC)OC,-0.01951697480428448,train,../data/images/ESOL/356.png
357.0,CC1COC2CC3(C)C(CC4C5C=C6CC(O)CCC6(C)CC5CCC43C)OC2C1,-2.037639774374511,train,../data/images/ESOL/357.png
358.0,Cc1ccc(NC(=O)N(C)C)cc1Cl,-0.20658345327000416,train,../data/images/ESOL/358.png
359.0,Cc1cccc2c(C)cccc12,-0.7773270967521487,train,../data/images/ESOL/359.png
360.0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-0.15265867758983495,train,../data/images/ESOL/360.png
361.0,CCOC(=O)c1ccccc1C(=O)OCC,0.3340959347444358,train,../data/images/ESOL/361.png
362.0,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-2.74582001428045,train,../data/images/ESOL/362.png
363.0,Nc1cnn(-c2ccccc2)c(=O)c1Br,-0.036696549357258544,train,../data/images/ESOL/363.png
364.0,Cc1cccc(C)c1,0.10980704474727193,train,../data/images/ESOL/364.png
365.0,OC(c1ccccc1)C(O)c1ccccc1,0.5345243045291356,train,../data/images/ESOL/365.png
366.0,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,0.21670217529911168,train,../data/images/ESOL/366.png
367.0,C=C,1.2646562230305416,train,../data/images/ESOL/367.png
368.0,CCCO,1.7514108353648123,train,../data/images/ESOL/368.png
369.0,CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,-0.5520837859464864,train,../data/images/ESOL/369.png
370.0,CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,-0.8350695556663125,train,../data/images/ESOL/370.png
371.0,CC(=O)C(C)(C)C,1.1119488936707707,train,../data/images/ESOL/371.png
372.0,CC1(C)C(=O)NC(=O)NC1=O,0.6242398605280012,train,../data/images/ESOL/372.png
373.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-0.023811868442527993,train,../data/images/ESOL/373.png
374.0,Cc1cccc2c1ccc1ccccc12,-1.3361404801280616,train,../data/images/ESOL/374.png
375.0,CCCCC(C)CC,-1.006865301196055,train,../data/images/ESOL/375.png
376.0,CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-1.1261679022583764,train,../data/images/ESOL/376.png
377.0,Nc1nc2[nH]cnc2c(=O)[nH]1,-0.2543044936949327,train,../data/images/ESOL/377.png
378.0,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-0.6327323442646158,train,../data/images/ESOL/378.png
379.0,CC(C)c1ccc(NC(=O)N(C)C)cc1,-0.23187560469521623,train,../data/images/ESOL/379.png
380.0,CCNc1nc(Cl)nc(N(CC)CC)n1,-0.4819338565218414,train,../data/images/ESOL/380.png
381.0,Cc1cccc([N+](=O)[O-])c1,0.2911469983620002,train,../data/images/ESOL/381.png
382.0,CCCCCCCC(C)O,0.14798387708721455,train,../data/images/ESOL/382.png
383.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-0.25764496652467755,train,../data/images/ESOL/383.png
384.0,CCC(C)Cl,0.520207992401657,train,../data/images/ESOL/384.png
385.0,CCN1c2ncccc2C(=O)N(C)c2cccnc21,0.20524912559712882,train,../data/images/ESOL/385.png
386.0,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,-0.787348515241384,train,../data/images/ESOL/386.png
387.0,CCCCCCCCCCCCCCO,-1.3313683760855688,train,../data/images/ESOL/387.png
388.0,Oc1cccc(Cl)c1,1.1214931017557561,train,../data/images/ESOL/388.png
389.0,NC(=O)NC1NC(=O)NC1=O,0.6920037379313996,train,../data/images/ESOL/389.png
390.0,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.8658440288447682,train,../data/images/ESOL/390.png
391.0,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,-0.23283002550371493,train,../data/images/ESOL/391.png
392.0,COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,-0.6594561269025758,train,../data/images/ESOL/392.png
393.0,CCCCCCCCCCCCCCCCCCCC,-2.444223038794902,train,../data/images/ESOL/393.png
394.0,CNC(=O)ON=C(SC)C(=O)N(C)C,1.5061246875806797,train,../data/images/ESOL/394.png
395.0,CC(=O)N(C)C,1.9852439334469623,train,../data/images/ESOL/395.png
396.0,CCC[N+](=O)[O-],1.0737720613308277,train,../data/images/ESOL/396.png
397.0,Oc1ccncc1,1.9422949970645262,train,../data/images/ESOL/397.png
398.0,C#CCCC,0.6729153217614282,train,../data/images/ESOL/398.png
399.0,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-1.7035924914000113,train,../data/images/ESOL/399.png
400.0,CC(C)CCCO,0.9115205238860707,train,../data/images/ESOL/400.png
401.0,CCCCCCCl,-0.033356076527513705,train,../data/images/ESOL/401.png
402.0,O=c1[nH]cnc2nc[nH]c12,0.3598652965738973,train,../data/images/ESOL/402.png
403.0,CCCCCCCCCCCCO,-0.8350695556663125,train,../data/images/ESOL/403.png
404.0,Cc1cc(C)c(C)c(C)c1C,-0.45330123226688446,train,../data/images/ESOL/404.png
405.0,CCCCC(C)(C)O,0.9401531481410278,train,../data/images/ESOL/405.png
406.0,OCC(O)CO,1.9900160374894549,train,../data/images/ESOL/406.png
407.0,O=[N+]([O-])c1ccccc1Cl,0.2386538538945789,train,../data/images/ESOL/407.png
408.0,CCOP(=S)(OCC)SCSC(C)(C)C,-0.8135950874750947,train,../data/images/ESOL/408.png
409.0,Cc1cnc2cncnc2n1,1.0480026995013663,train,../data/images/ESOL/409.png
410.0,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-0.878018492048748,train,../data/images/ESOL/410.png
411.0,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-0.40558019184195593,train,../data/images/ESOL/411.png
412.0,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-0.8646566007297682,train,../data/images/ESOL/412.png
413.0,CC(C)Cl,0.7826737147387638,train,../data/images/ESOL/413.png
414.0,CCCC(C)(C)O,1.2217072866481058,train,../data/images/ESOL/414.png
415.0,COc1ccccc1,0.5727011368690783,train,../data/images/ESOL/415.png
416.0,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-2.6293806756436244,train,../data/images/ESOL/416.png
417.0,CCCCCC(=O)OCC,0.3340959347444358,train,../data/images/ESOL/417.png
418.0,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.510186573912422,train,../data/images/ESOL/418.png
419.0,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-0.21135555731249714,train,../data/images/ESOL/419.png
420.0,Clc1ccc(Cl)cc1,-0.10493763716490642,train,../data/images/ESOL/420.png
421.0,O=c1ccnc(S)[nH]1,0.3708411358716307,train,../data/images/ESOL/421.png
422.0,CCCCC(O)CC,0.7540410904838066,train,../data/images/ESOL/422.png
423.0,NNC(=O)c1ccncc1,1.4598352783684991,train,../data/images/ESOL/423.png
424.0,CCCCSP(=O)(SCCCC)SCCCC,-0.9973210931110693,train,../data/images/ESOL/424.png
425.0,OCCOc1ccccc1,1.1214931017557561,train,../data/images/ESOL/425.png
426.0,CCOC(=O)c1ccc(N)cc1,0.20715796721412597,train,../data/images/ESOL/426.png
427.0,COC=O,1.732322419194841,train,../data/images/ESOL/427.png
428.0,Brc1ccc(Br)c(Br)c1,-0.691906434391527,train,../data/images/ESOL/428.png
429.0,Clc1ccc2ccccc2c1,-0.5201106888617842,train,../data/images/ESOL/429.png
430.0,CCCCCOC(=O)CC,0.8447110672911708,train,../data/images/ESOL/430.png
431.0,COC(C)=O,1.6750571706849267,train,../data/images/ESOL/431.png
432.0,CCC1(c2ccccc2)CCC(=O)NC1=O,0.3402996699996764,train,../data/images/ESOL/432.png
433.0,NNc1ccccc1,1.4889451130277056,train,../data/images/ESOL/433.png
434.0,N#Cc1cc(I)c(O)c(I)c1,-0.26718917460966324,train,../data/images/ESOL/434.png
435.0,Nc1cc[nH]c(=O)n1,0.9043623678223315,train,../data/images/ESOL/435.png
436.0,ClCC(Cl)(Cl)Cl,0.4152217034668142,train,../data/images/ESOL/436.png
437.0,Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-2.9157069181931954,train,../data/images/ESOL/437.png
438.0,C/C=C/CC,0.24342595793707164,train,../data/images/ESOL/438.png
439.0,CC(C)COC=O,0.9735578764384779,train,../data/images/ESOL/439.png
440.0,CCCCCOC(C)=O,0.5536127206991069,train,../data/images/ESOL/440.png
441.0,CCN1c2cc(Cl)ccc2NC(=O)c2cccnc21,-1.1023073820459124,train,../data/images/ESOL/441.png
442.0,N#Cc1cc(Br)c(O)c(Br)c1,-0.13357026141986356,train,../data/images/ESOL/442.png
443.0,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-0.39603598375697024,train,../data/images/ESOL/443.png
444.0,Cc1ccc(C(C)C)cc1,-0.34354283928954893,train,../data/images/ESOL/444.png
445.0,C1=CCCCCC1,-0.06198870078247083,train,../data/images/ESOL/445.png
446.0,CSc1ccccc1,0.31500751857446435,train,../data/images/ESOL/446.png
447.0,CC(C)CC(C)C,-0.5773759373716985,train,../data/images/ESOL/447.png
448.0,CCCCC(C)=O,1.0737720613308277,train,../data/images/ESOL/448.png
449.0,CCCC(C)=O,1.3648704079228915,train,../data/images/ESOL/449.png
450.0,CC(C)CC(C)O,1.0737720613308277,train,../data/images/ESOL/450.png
451.0,Nc1ccc([N+](=O)[O-])cc1,0.3245517266594501,train,../data/images/ESOL/451.png
452.0,CC1(C)C2CCC1(C)C(O)C2,0.34841224687191447,train,../data/images/ESOL/452.png
453.0,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-0.35308704737453467,train,../data/images/ESOL/453.png
454.0,N#CCCCl,1.317149367497963,train,../data/images/ESOL/454.png
455.0,c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-2.3812312654339958,train,../data/images/ESOL/455.png
456.0,CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-1.045042133535998,train,../data/images/ESOL/456.png
457.0,CCOC(=O)CC(=O)OCC,1.064227853245842,train,../data/images/ESOL/457.png
458.0,C=CCSS(=O)CC=C,1.059455749203349,train,../data/images/ESOL/458.png
459.0,CCC(C)CC,-0.30059390290711335,train,../data/images/ESOL/459.png
460.0,O=C1CSC(=S)N1,0.6108779692090212,train,../data/images/ESOL/460.png
461.0,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,-0.29009527401362895,train,../data/images/ESOL/461.png
462.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-0.35595030980003023,train,../data/images/ESOL/462.png
463.0,Cc1c2ccccc2cc2ccccc12,-1.355228896298033,train,../data/images/ESOL/463.png
464.0,COC1=C(OC)C2C(=O)OCC2C=C1,0.5493178270608634,train,../data/images/ESOL/464.png
465.0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,0.013887753493165398,train,../data/images/ESOL/465.png
466.0,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-0.6656598621578165,train,../data/images/ESOL/466.png
467.0,C1CCC2CCCCC2C1,-1.0211816133235339,train,../data/images/ESOL/467.png
468.0,O=C1NC(=O)C2(CC2)C(=O)N1,0.5555215623161042,train,../data/images/ESOL/468.png
469.0,CCC(C=O)CC,0.7301805702713424,train,../data/images/ESOL/469.png
470.0,CCCC(=O)CCC,0.835166859206185,train,../data/images/ESOL/470.png
471.0,Cc1ccccc1,0.4009053913393357,train,../data/images/ESOL/471.png
472.0,O=C1NC(=O)C(=O)N1,1.2646562230305416,train,../data/images/ESOL/472.png
473.0,CC(=O)N(c1onc(C)c1C)S(=O)c1ccc(N)cc1,-0.25764496652467755,train,../data/images/ESOL/473.png
474.0,CC,0.806534234951228,train,../data/images/ESOL/474.png
475.0,Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-2.199891311819268,train,../data/images/ESOL/475.png
476.0,CCC#CCC,0.5058916802741784,train,../data/images/ESOL/476.png
477.0,CCC(C)CCO,1.1167209977132633,train,../data/images/ESOL/477.png
478.0,Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-4.080100304561451,train,../data/images/ESOL/478.png
479.0,c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,-1.1213957982158838,train,../data/images/ESOL/479.png
480.0,Nc1ccccc1,1.2598841189880488,train,../data/images/ESOL/480.png
481.0,CC(C)CCOC=O,0.7301805702713424,train,../data/images/ESOL/481.png
482.0,CN(C)C(=S)SSC(=S)N(C)C,-0.40558019184195593,train,../data/images/ESOL/482.png
483.0,Oc1ccc2ncccc2c1,0.42476591155179994,train,../data/images/ESOL/483.png
484.0,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,-0.19560761397227056,train,../data/images/ESOL/484.png
485.0,Oc1ccc2ccccc2c1,0.3675006630418859,train,../data/images/ESOL/485.png
486.0,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-1.2359262952357117,train,../data/images/ESOL/486.png
487.0,CCCC(C)(C)CO,0.7301805702713424,train,../data/images/ESOL/487.png
488.0,C=CCC,0.5297522004866427,train,../data/images/ESOL/488.png
489.0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-0.25764496652467755,train,../data/images/ESOL/489.png
490.0,ClC(Cl)C(Cl)Cl,0.6251942813364997,train,../data/images/ESOL/490.png
491.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,-0.06676080482496358,train,../data/images/ESOL/491.png
492.0,O=[N+]([O-])c1cccc(O)c1,0.9735578764384779,train,../data/images/ESOL/492.png
493.0,FC(F)(F)C(Cl)Br,0.6395105934639783,train,../data/images/ESOL/493.png
494.0,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-1.1724573114705572,train,../data/images/ESOL/494.png
495.0,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,-0.1707926729513077,train,../data/images/ESOL/495.png
496.0,CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-0.886131068920986,train,../data/images/ESOL/496.png
497.0,CCCCCCC(C)=O,0.4772590560192214,train,../data/images/ESOL/497.png
498.0,c1ccc2c(c1)-c1cccc3cccc-2c13,-1.4077220407654545,train,../data/images/ESOL/498.png
499.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-0.3244544231195775,train,../data/images/ESOL/499.png
500.0,CCCSCCC,0.22433754176710025,train,../data/images/ESOL/500.png
501.0,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-1.2817384940436436,train,../data/images/ESOL/501.png
502.0,CCC(C)(C)Cl,0.2577422700645503,train,../data/images/ESOL/502.png
503.0,CCCCCCCCC(=O)OCC,-0.3578591514170274,train,../data/images/ESOL/503.png
504.0,Nc1ncnc2nc[nH]c12,0.44385432772177136,train,../data/images/ESOL/504.png
505.0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-1.9565140056521326,train,../data/images/ESOL/505.png
506.0,c1ccc2cc3ccccc3cc2c1,-1.5747456822527042,train,../data/images/ESOL/506.png
507.0,CCSCc1ccccc1OC(=O)NC,0.45817063984925,train,../data/images/ESOL/507.png
508.0,CNN,2.0950023264242974,train,../data/images/ESOL/508.png
509.0,Clc1ccc(Br)cc1,-0.276733382694649,train,../data/images/ESOL/509.png
510.0,O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,0.032498959258887586,train,../data/images/ESOL/510.png
511.0,CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,-0.868951494368012,train,../data/images/ESOL/511.png
512.0,CCCCCC(C)C,-0.9686884688561124,train,../data/images/ESOL/512.png
513.0,ClC(Br)Br,0.5488406166566141,train,../data/images/ESOL/513.png
514.0,O=[N+]([O-])c1ccccc1O,0.6251942813364997,train,../data/images/ESOL/514.png
515.0,CCC(O)C(C)C,1.1214931017557561,train,../data/images/ESOL/515.png
516.0,Cc1ccc2c(ccc3ccccc32)c1,-1.3313683760855688,train,../data/images/ESOL/516.png
517.0,O=c1[nH]cnc2[nH]ncc12,0.37418160870137573,train,../data/images/ESOL/517.png
518.0,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,0.19236444468239827,train,../data/images/ESOL/518.png
519.0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1.350554095795413,train,../data/images/ESOL/519.png
520.0,Oc1cc(Cl)cc(Cl)c1,0.8160784430362137,train,../data/images/ESOL/520.png
521.0,Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,0.5249800964441499,train,../data/images/ESOL/521.png
522.0,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,-0.21421881973799273,train,../data/images/ESOL/522.png
523.0,c1cncnc1,1.980471829404469,train,../data/images/ESOL/523.png
524.0,O=[N+]([O-])c1cccc(Cl)c1,0.1336675649597361,train,../data/images/ESOL/524.png
525.0,Cc1cccc2sc3nncn3c12,0.46771484793423573,train,../data/images/ESOL/525.png
526.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,-0.4303951328629188,train,../data/images/ESOL/526.png
527.0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,-0.19131272033402702,train,../data/images/ESOL/527.png
528.0,CCCCCCCCCC(=O)OC,-0.7825764111988913,train,../data/images/ESOL/528.png
