idx,smiles,SIDER,group,img_path
143.0,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12C[C@@H]3C[C@@H](CC(O)(C3)C1)C2,0.0,train,../data/images/SIDER/143.png
144.0,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,0.0,train,../data/images/SIDER/144.png
145.0,NC(=O)NO,1.0,train,../data/images/SIDER/145.png
146.0,CN[C@@H]1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,0.0,train,../data/images/SIDER/146.png
147.0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.0,train,../data/images/SIDER/147.png
148.0,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,0.0,train,../data/images/SIDER/148.png
149.0,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,1.0,train,../data/images/SIDER/149.png
150.0,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,0.0,train,../data/images/SIDER/150.png
151.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,1.0,train,../data/images/SIDER/151.png
152.0,COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,0.0,train,../data/images/SIDER/152.png
153.0,CCCCC(C)(O)CC=C[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,0.0,train,../data/images/SIDER/153.png
154.0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0.0,train,../data/images/SIDER/154.png
155.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.0,train,../data/images/SIDER/155.png
156.0,CC(N)C12CC3CC(CC(C3)C1)C2,0.0,train,../data/images/SIDER/156.png
157.0,CC(=O)NC(CS)C(=O)O,0.0,train,../data/images/SIDER/157.png
158.0,NC1=N/C(=C(/N=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)NS1,0.0,train,../data/images/SIDER/158.png
159.0,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CS[C@H]12)c1csc(N)n1,1.0,train,../data/images/SIDER/159.png
160.0,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1.0,train,../data/images/SIDER/160.png
161.0,Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.0,train,../data/images/SIDER/161.png
162.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O,1.0,train,../data/images/SIDER/162.png
163.0,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CO)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C,0.0,train,../data/images/SIDER/163.png
164.0,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,1.0,train,../data/images/SIDER/164.png
165.0,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0.0,train,../data/images/SIDER/165.png
166.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1.0,train,../data/images/SIDER/166.png
167.0,Cc1cccc(C)c1OCC(C)N,1.0,train,../data/images/SIDER/167.png
168.0,NC(N)=NN=Cc1c(Cl)cccc1Cl,0.0,train,../data/images/SIDER/168.png
169.0,[As],0.0,train,../data/images/SIDER/169.png
170.0,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1.0,train,../data/images/SIDER/170.png
171.0,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.0,train,../data/images/SIDER/171.png
172.0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1.0,train,../data/images/SIDER/172.png
173.0,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1.0,train,../data/images/SIDER/173.png
174.0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1.0,train,../data/images/SIDER/174.png
175.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,0.0,train,../data/images/SIDER/175.png
176.0,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,0.0,train,../data/images/SIDER/176.png
177.0,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@H](C(N)=O)C(C)C,0.0,train,../data/images/SIDER/177.png
178.0,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1.0,train,../data/images/SIDER/178.png
179.0,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0,train,../data/images/SIDER/179.png
180.0,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.0,train,../data/images/SIDER/180.png
181.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,1.0,train,../data/images/SIDER/181.png
182.0,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.0,train,../data/images/SIDER/182.png
183.0,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C,0.0,train,../data/images/SIDER/183.png
184.0,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,1.0,train,../data/images/SIDER/184.png
185.0,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,0.0,train,../data/images/SIDER/185.png
186.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,0.0,train,../data/images/SIDER/186.png
187.0,O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1,1.0,train,../data/images/SIDER/187.png
188.0,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0.0,train,../data/images/SIDER/188.png
189.0,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0.0,train,../data/images/SIDER/189.png
190.0,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0.0,train,../data/images/SIDER/190.png
191.0,C[C@@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,1.0,train,../data/images/SIDER/191.png
192.0,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1.0,train,../data/images/SIDER/192.png
193.0,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1.0,train,../data/images/SIDER/193.png
194.0,O=C([NH2+]CC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.0,train,../data/images/SIDER/194.png
195.0,CNC1(C)C2CCC(C2)C1(C)C,0.0,train,../data/images/SIDER/195.png
196.0,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,1.0,train,../data/images/SIDER/196.png
197.0,C[N+](C)(C)CCO,0.0,train,../data/images/SIDER/197.png
198.0,O=c1[nH]cc(F)c(=O)[nH]1,1.0,train,../data/images/SIDER/198.png
199.0,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1.0,train,../data/images/SIDER/199.png
200.0,CNNCc1ccc(C(=O)NC(C)C)cc1,1.0,train,../data/images/SIDER/200.png
201.0,CC#CCC(C)[C@H](O)C=CC1[C@H](O)C[C@@H]2CC(=CCCCC(=O)O)C[C@H]12,0.0,train,../data/images/SIDER/201.png
202.0,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.0,train,../data/images/SIDER/202.png
203.0,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,0.0,train,../data/images/SIDER/203.png
204.0,Cl[Zn]Cl,0.0,train,../data/images/SIDER/204.png
205.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,1.0,train,../data/images/SIDER/205.png
206.0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1.0,train,../data/images/SIDER/206.png
207.0,N=C(N)N,0.0,train,../data/images/SIDER/207.png
208.0,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.0,train,../data/images/SIDER/208.png
209.0,NC(=O)C1CSSCCC(=O)NC(CCCCN=C(N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1,1.0,train,../data/images/SIDER/209.png
210.0,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,1.0,train,../data/images/SIDER/210.png
211.0,CC1OC1P(=O)(O)O,1.0,train,../data/images/SIDER/211.png
212.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@@H](NC(=O)[C@@H](N)C(C)C)C(C)C)[C@@H](C)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N3)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCCN)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC1=O)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N2,0.0,train,../data/images/SIDER/212.png
213.0,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0.0,train,../data/images/SIDER/213.png
214.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CO,0.0,train,../data/images/SIDER/214.png
215.0,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0.0,train,../data/images/SIDER/215.png
216.0,NCCc1cnc[nH]1,0.0,train,../data/images/SIDER/216.png
217.0,CC(C)c1cccc(C(C)C)c1O,0.0,train,../data/images/SIDER/217.png
218.0,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,1.0,train,../data/images/SIDER/218.png
219.0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.0,train,../data/images/SIDER/219.png
220.0,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)C)C(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O)C(C)C,0.0,train,../data/images/SIDER/220.png
221.0,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,1.0,train,../data/images/SIDER/221.png
222.0,O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,0.0,train,../data/images/SIDER/222.png
223.0,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1.0,train,../data/images/SIDER/223.png
224.0,C[C@@H](O[C@@H]1OCCN(Cc2nc(=O)[nH][nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0,train,../data/images/SIDER/224.png
225.0,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,1.0,train,../data/images/SIDER/225.png
226.0,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0.0,train,../data/images/SIDER/226.png
227.0,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,1.0,train,../data/images/SIDER/227.png
228.0,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,0.0,train,../data/images/SIDER/228.png
229.0,CCOC(=O)N[C@@H]1CC[C@H]2C(/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@@H]3[C@@H](C)OC(=O)[C@@H]3C[C@@H]2C1,0.0,train,../data/images/SIDER/229.png
230.0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1.0,train,../data/images/SIDER/230.png
231.0,CN(C)CCCN1c2ccccc2CCc2ccccc21,1.0,train,../data/images/SIDER/231.png
232.0,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,0.0,train,../data/images/SIDER/232.png
233.0,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,1.0,train,../data/images/SIDER/233.png
234.0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,0.0,train,../data/images/SIDER/234.png
235.0,O=c1[nH]c2cc(Cl)ccc2o1,0.0,train,../data/images/SIDER/235.png
236.0,OCc1ccccc1,0.0,train,../data/images/SIDER/236.png
237.0,CC=CC(=O)N(CC)c1ccccc1C,0.0,train,../data/images/SIDER/237.png
238.0,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,1.0,train,../data/images/SIDER/238.png
239.0,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)N3C)OCO4,1.0,train,../data/images/SIDER/239.png
240.0,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0,train,../data/images/SIDER/240.png
241.0,CC1OC2(CS1)CN1CCC2CC1,1.0,train,../data/images/SIDER/241.png
242.0,NNC(=O)c1ccncc1,1.0,train,../data/images/SIDER/242.png
243.0,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1.0,train,../data/images/SIDER/243.png
244.0,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1.0,train,../data/images/SIDER/244.png
245.0,C[NH+](C)[C@@H]1C(=O)C(=C(N)[O-])C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,1.0,train,../data/images/SIDER/245.png
246.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1.0,train,../data/images/SIDER/246.png
247.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1,1.0,train,../data/images/SIDER/247.png
248.0,O=C(OCc1ccccc1)c1ccccc1,0.0,train,../data/images/SIDER/248.png
249.0,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCC[NH+](CC)CC)c(I)c1,1.0,train,../data/images/SIDER/249.png
250.0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1.0,train,../data/images/SIDER/250.png
251.0,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,0.0,train,../data/images/SIDER/251.png
252.0,COc1nc(C)nc(Cl)c1NC1=NCCN1,0.0,train,../data/images/SIDER/252.png
253.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,0.0,train,../data/images/SIDER/253.png
254.0,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,1.0,train,../data/images/SIDER/254.png
255.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,1.0,train,../data/images/SIDER/255.png
256.0,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0.0,train,../data/images/SIDER/256.png
257.0,[Se],0.0,train,../data/images/SIDER/257.png
258.0,I,0.0,train,../data/images/SIDER/258.png
259.0,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,1.0,train,../data/images/SIDER/259.png
260.0,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,0.0,train,../data/images/SIDER/260.png
261.0,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,0.0,train,../data/images/SIDER/261.png
262.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1.0,train,../data/images/SIDER/262.png
263.0,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)[O-])C(C)C,1.0,train,../data/images/SIDER/263.png
264.0,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],1.0,train,../data/images/SIDER/264.png
265.0,CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O,1.0,train,../data/images/SIDER/265.png
266.0,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,1.0,train,../data/images/SIDER/266.png
267.0,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,1.0,train,../data/images/SIDER/267.png
268.0,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,0.0,train,../data/images/SIDER/268.png
269.0,OCC1OC(O)C(O)C(O)C1O,0.0,train,../data/images/SIDER/269.png
270.0,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.0,train,../data/images/SIDER/270.png
271.0,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,0.0,train,../data/images/SIDER/271.png
272.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,1.0,train,../data/images/SIDER/272.png
273.0,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,1.0,train,../data/images/SIDER/273.png
274.0,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I,0.0,train,../data/images/SIDER/274.png
275.0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0.0,train,../data/images/SIDER/275.png
276.0,[249Cf],0.0,train,../data/images/SIDER/276.png
277.0,Nc1ccc(N=Nc2ccccc2)c(N)n1,1.0,train,../data/images/SIDER/277.png
278.0,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.0,train,../data/images/SIDER/278.png
279.0,O=C(O)CNC(=O)c1ccccc1,0.0,train,../data/images/SIDER/279.png
280.0,Nc1ccncc1,0.0,train,../data/images/SIDER/280.png
281.0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.0,train,../data/images/SIDER/281.png
282.0,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0.0,train,../data/images/SIDER/282.png
283.0,C=CCN,0.0,train,../data/images/SIDER/283.png
284.0,O=N[O-],0.0,train,../data/images/SIDER/284.png
285.0,CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C,0.0,train,../data/images/SIDER/285.png
286.0,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0.0,train,../data/images/SIDER/286.png
287.0,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1.0,train,../data/images/SIDER/287.png
288.0,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0.0,train,../data/images/SIDER/288.png
289.0,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0.0,train,../data/images/SIDER/289.png
290.0,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,1.0,train,../data/images/SIDER/290.png
291.0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,1.0,train,../data/images/SIDER/291.png
